"","Spp","flavLabel","ZLabel","Zdiv","MSW05_Order","MSW05_Family","MSW05_Genus","MSW05_Species","X1.1_ActivityCycle","X6.1_DietBreadth","X12.1_HabitatBreadth","X12.2_Terrestriality","X6.2_TrophicLevel","X16.2_LittersPerYear_EXT","X26.2_GR_MaxLat_dd","X26.3_GR_MinLat_dd","X26.4_GR_MidRangeLat_dd","X26.5_GR_MaxLong_dd","X26.6_GR_MinLong_dd","X26.7_GR_MidRangeLong_dd","X27.4_HuPopDen_Change","X28.1_Precip_Mean_mm","X30.1_AET_Mean_mm","X30.2_PET_Mean_mm","paleotropical","logBodyMass_g","logHeadBodyLen_mm","logAgeatFirstBirth_d","logGestationLen_d","logGR_Area_km2","logHomeRange_km2","logHomeRange_Indiv_km2","logHuPopDen_Min_n.km2","logHuPopDen_Mean_n.km2","logHuPopDen_5p_n.km2","logInterbirthInterval_d","logLitterSize","logMaxLongevity_m","logNeonateBodyMass_g","logPopulationDensity_n.km2","logPopulationGrpSize","logSexualMaturityAge_d","logX10.2_SocialGrpSize","logWeaningAge_d","Temp_Mean_01degC4","logBodyMass_g_Resid"
"11","Alouatta_sara",0,0,0,"Primates","Atelidae","Alouatta","sara","3","5","1","2","2",1.02445391300299,-9.94,-19.49,-14.72,-57.79,-69.22,-63.5,0.13,109.48,1270.73,1488.29,0,8.79649625783713,6.47351267840096,6.74774620358037,5.11781902125537,13.1744666756502,-0.0758323342828588,0.561731252323118,0,1.11185751541813,0,6.22011352873728,-0.0100503358535015,5.91103611168956,5.34203645466621,3.82682396147561,2.21648252797691,6.85897821172994,2.85172928591768,5.26227716526598,35.9653428651077,0.679945528399173
"12","Alouatta_seniculus",1,1,1,"Primates","Atelidae","Alouatta","seniculus","3","6","1","2","2",0.93,12.2,-10.84,0.68,-60.66,-77.13,-68.89,0.1,182.34,1449.76,1574.93,0,8.76378917197712,6.32831171343427,7.42159635170859,5.24649761781824,14.7385167744115,-2.30258509299405,-1.83258146374831,0,3.14802408389625,0,6.22920110072509,0.350656871613169,5.7037824746562,5.6816050297115,3.79526444481795,1.82914019079236,7.43261397695955,2.06686275947298,5.91361110790312,39.5775270182012,0.170565109424996
"13","Aotus_azarae",0,0,0,"Primates","Aotidae","Aotus","azarae","1","2","1","2","2",1.1,-9.91,-24.19,-17.05,-57.59,-68.65,-63.12,0.14,101.09,1186.23,1410.79,0,6.83472211363197,5.6359856823441,6.32294329406097,5.17511582756524,13.4052966722387,-0.413865731285083,0.550713040743781,0,0.22314355131421,0,5.89989735358249,0,5.8372659242792,3.798691701738,2.76883167336207,1.81802601294908,6.45651994425962,1.41098697371026,5.43673057370166,36.7470730388837,0.0911188958165337
"14","Aotus_hershkovitzi",0,0,0,"Primates","Aotidae","Aotus","hershkovitzi","1","2","1","2","2",1.11851346699052,4.02,2.96,3.49,-73.65,-74.49,-74.07,0.17,129.17,1484.84,1491.67,0,6.68461172766793,5.7281946548806,6.95252568914566,5.06116394706657,8.66759571280843,-2.77284312194888,-2.45819147785459,1.38629436111989,4.46935046284556,1.38629436111989,6.16094686569298,0.0390029060210921,5.66427226150611,4.05425743554186,3.83169667182808,1.45738568401171,6.76633394691107,1.12791041416589,5.36703949912764,19.2672187169249,-0.268170691607824
"15","Aotus_lemurinus",0,0,0,"Primates","Aotidae","Aotus","lemurinus","1","4","1","2","2",1.1,11.11,1.32,6.21,-70.97,-82.54,-76.76,0.09,190.02,1489.89,1653.86,0,6.76383871811923,5.72031177660741,6.38905887143532,4.88454283056873,12.6818270510686,-2.18645373562054,-1.78328102104956,1.09861228866811,4.15324220346959,1.6094379124341,5.89989735358249,0.00995033085316809,5.37527840768417,4.57954463834912,3.56755891887738,1.47944037423365,6.62691640501235,0.0953018055718269,4.3117382815557,34.4166249092099,-0.405146602078902
"16","Aotus_miconax",0,0,0,"Primates","Aotidae","Aotus","miconax","1","2","1","2","2",1.14311737397728,-3.98,-7.93,-5.96,-75.39,-78.64,-77.01,0.2,141.98,1334.38,1443.94,0,6.68461172766793,5.80362650489938,6.37629558844618,5.05347251774755,11.1606222368556,-2.62195200455611,-1.65947116629713,1.09861228866811,1.94876321803772,1.09861228866811,5.98103624660274,0.172787129719811,5.43709845096826,3.9797721171839,4.3240200131979,1.17656454557963,6.30665751321853,1.06036129016849,4.9247380701062,33.6110159898007,-0.0748110634183333
"17","Aotus_nancymaae",0,0,0,"Primates","Aotidae","Aotus","nancymaae","1","2","1","2","2",0.890528864493244,-2.72,-6.47,-4.59,-66.61,-75.95,-71.28,0.05,228.04,1531.25,1533.13,0,6.67333589372355,5.27165603793681,7.09305740868164,5.09384545412944,11.9702616371915,-2.20414654307836,-1.85805065376344,0,0.122217632724249,0,6.76232723728133,0.0198026272961797,5.76666124196397,3.7858762062011,3.33790253128984,1.73930220828696,6.98614970381043,1.38629436111989,5.87687260133946,46.5756259581317,-0.216794484400345
"18","Aotus_nigriceps",0,1,1,"Primates","Aotidae","Aotus","nigriceps","1","2","1","2","2",1.18144248681766,-2.03,-13.42,-7.72,-55.09,-76.5,-65.79,0.17,180.71,1432.2,1570.48,0,6.96318998587024,5.88050505304967,5.87611251697896,5.02691670656581,14.331058344748,2.06734850567191,1.77271161913516,0,0.824175442966349,0,5.96470131031934,0.368958614014518,5.88610165604261,4.32905997982342,3.63758615972639,1.80877468009214,6.34921288109439,1.19392246847243,5.22876909159017,40.4300969946382,-0.138127238305502
"19","Aotus_trivirgatus",0,1,1,"Primates","Aotidae","Aotus","trivirgatus","1","3","1","2","2",1.28,9.06,-0.76,4.15,-60.35,-70.9,-65.62,0.2,178.6,1488.11,1676.33,0,6.81607849041023,5.88050505304967,6.78366489375109,4.89387673348606,13.2894731866687,-3.91202300542815,-2.99573227355399,0,0.615185639090233,0,5.6021188208797,0.0582689081239758,5.71571104552148,4.56943937603229,3.19335286763712,0.76350986014201,6.60204500401097,1.14740245283754,4.33349268767803,37.6507955601159,-0.308771839853448
"20","Aotus_vociferans",0,0,0,"Primates","Aotidae","Aotus","vociferans","1","2","1","2","1",1.26580892026388,7.09,-4.95,1.06,-60.6,-78.2,-69.4,0.1,217.44,1476.39,1511.64,0,6.77192410102027,5.58174236328254,6.5741476777034,5.04414669406775,14.019361192058,-1.32005527571207,-1.55000823519876,0,1.84054963339749,0,5.7194862083529,0.0198026272961797,5.33838952547369,4.36795869732294,3.15742586255198,0.473097620203519,6.08350409079532,1.19392246847243,4.4216420587055,40.9520911338128,-0.209104675290775
"21","Arctocebus_aureus",0,0,0,"Primates","Lorisidae","Arctocebus","aureus","1","1","3","1","1",1.21966232522579,5.23,-6.05,-0.41,18.65,8.69,13.67,0.08,150.36,1305.13,1502.14,1,5.45600464238363,5.14465536655455,6.05305006455281,4.72256369440146,13.6856751040788,-4.18297740312714,-3.87793859998171,0,2.60786147384678,0.693147180559945,5.52999505112875,0.15077341035203,5.00368089849807,3.58511634007588,5.18474874270033,1.80287627826017,5.64608273785683,1.18790297957595,4.00752253539196,35.7835779288488,-0.686372627708552
"22","Arctocebus_calabarensis",0,0,0,"Primates","Lorisidae","Arctocebus","calabarensis","1","3","1","2","2",1.76,7.45,3.58,5.52,13.39,6.02,9.71,0.11,184.44,1217.99,1530.26,1,5.5529983438604,5.48059725580725,6.03529002664801,4.89589761662583,12.1286180025927,-6.21460809842219,-6.06771999094587,1.94591014905531,4.9788693913326,2.07944154167984,4.97307187354129,0.00995033085316809,5.04985600724954,3.46009502290964,1.82454929205105,0,5.70014252473561,0,4.69373036296757,37.6751207250391,-0.514686155395748
"23","Ateles_belzebuth",0,0,0,"Primates","Atelidae","Ateles","belzebuth","3","2","1","2","1",1.03323049772575,4.08,-4.98,-0.44,-60.12,-78.54,-69.33,0.11,227.01,1493.34,1512.96,0,8.80873082164357,6.12970359133175,6.77853455075382,4.92870191133357,13.8454229190557,0.824175442966349,1.17557332980424,0,1.02604159583327,0,5.96959660631028,0.0198026272961797,5.8171111599632,5.50952232038471,2.60194867021966,2.38060409803819,6.98348796319418,2.67414864942653,6.16121980904082,44.0882486375551,0.370349871734371
"24","Ateles_chamek",0,0,0,"Primates","Atelidae","Ateles","chamek","3","2","1","2","1",0.634169811144782,-2.58,-11.43,-7.01,-62.25,-77.21,-69.73,0.1,194.51,1504.72,1569.06,0,8.86133876964861,6.11871374802345,7.33288991383101,5.1531643858135,13.8063712312583,0.148420005118273,0.641192518265637,0,0.482426149244293,0,6.86035707299134,0.0226360773138152,5.87893659458358,5.69125329785407,1.22082992139236,3.70318975944039,7.27258427243132,2.69511988854077,6.35053428733216,42.2626121110746,0.0770878599281804
"25","Ateles_fusciceps",0,0,0,"Primates","Atelidae","Ateles","fusciceps","3","2","1","2","1",0.71,11.11,1.77,6.44,-73.92,-79.12,-76.52,0.11,220.34,1483.74,1654.37,0,9.11250039493151,6.19266919090344,7.48093579149489,5.41476617919128,12.2139402644894,0.0722402178379119,0.399395704023243,1.38629436111989,4.45353301132513,1.6094379124341,6.74718738615041,0.00995033085316809,5.66296048013595,6.21458809822219,1.77591746973278,2.35213725264337,7.49536415030214,3.7519259294724,6.17939534266645,33.6277701877383,-0.118369032366892
"26","Ateles_geoffroyi",0,1,1,"Primates","Atelidae","Ateles","geoffroyi","3","2","1","2","1",0.64,24.09,0.67,12.38,-70.23,-98.85,-84.54,0.14,153.93,1344.08,1624.94,0,8.93358505121332,6.07089937775402,7.640363528423,5.42217082871503,13.6005945548601,-0.3147107448397,0.0676586484738149,1.09861228866811,4.00987540559565,1.6094379124341,6.95478198440989,0.00995033085316809,5.79179335197891,6.05408717158709,2.94759189822606,3.01408265906013,7.65186644971495,3.73766961828337,6.70484318457217,34.9597677538837,-0.290269093632668
"27","Ateles_hybridus",0,0,0,"Primates","Atelidae","Ateles","hybridus","3","5","1","2","2",0.86385868651099,11.35,6.26,8.8,-66.36,-75.27,-70.82,0.13,114.72,1343.77,1685.22,0,6.86013051231557,5.62336707364866,7.16682022765141,4.99907108596391,11.8820295856755,-2.23702940929412,-1.97657789880351,0.693147180559945,3.98898404656427,0.693147180559945,6.6071099268374,0.426297063615933,5.74140097609042,4.68942889715876,3.45945570859283,1.55083481355161,6.88342557972901,2.4662016436682,4.88939181254794,42.6618310873742,-0.596884903532075
"28","Ateles_marginatus",0,0,0,"Primates","Atelidae","Ateles","marginatus","3","2","1","2","1",0.74470471740606,-0.54,-8.84,-4.69,-47.7,-64.33,-56.01,0.11,169.03,1421.4,1592.48,0,8.73701603527936,6.13181327381328,7.11884336684018,5.21005288849605,13.6314139066218,-1.11927533152467,-1.30361359836108,0,1.57484646766448,0,6.57411268842975,-0.0100503358535015,5.5068899445223,5.87405613495271,3.37891978275023,2.10297608953947,7.40786885353594,2.80663527491924,5.77678268820429,40.7839899394681,-0.0613307243019001
"29","Ateles_paniscus",0,1,1,"Primates","Atelidae","Ateles","paniscus","3","6","1","2","2",0.63,7.28,-3.14,2.06,-50.44,-61.85,-56.14,0.08,157.69,1456.6,1696.86,0,9.07076216272106,6.35603821384007,7.50933526601659,5.43013479116822,13.7019331537293,0.307484699747961,0.783901543828409,0,1.17865499634165,0,6.97744923798313,0,6.11721575241354,6.17094874908178,2.07944154167984,2.80245047170315,7.65186644971495,2.99573227355399,6.69135146453099,42.7955304595019,-0.256262069537167
"30","Avahi_laniger",0,0,0,"Primates","Indriidae","Avahi","laniger","1","3","2","2","1",1.1164141382247,-14.08,-25.17,-19.63,50.45,46.57,48.51,0.18,176.9,1334.06,1600.05,1,6.99602253369377,5.61677109766657,6.84768675251602,4.91375721911977,11.3512942589764,-4.60517018598809,-4.60517018598809,1.79175946922805,3.68837932907225,2.19722457733622,5.89989735358249,0.00995033085316809,5.06969719877843,3.66839549250381,4.44088499168024,0.775478394333602,6.70264074145328,0.693147180559945,5.00495251096076,15.2025531597194,0.485100534580976
"31","Avahi_occidentalis",0,0,0,"Primates","Indriidae","Avahi","occidentalis","2","1","1","2","1",0.99442004295112,-15.61,-19.15,-17.38,47.59,44.63,46.11,0.14,118.44,981.46,1557.76,1,6.72019602939192,5.6650690733755,6.48745478414389,4.60506649925913,8.93112634421523,-4.60517018598809,-3.91202300542815,1.09861228866811,2.37861977927004,1.09861228866811,5.72836387579261,0.0198026272961797,5.51093146302251,3.20557103244074,4.20454335452018,0,6.00895573399429,1.09861228866811,4.7184806011491,38.7447240491665,0.69921793739948
"32","Avahi_unicolor",0,0,0,"Primates","Indriidae","Avahi","unicolor","3","1","3","1","1",1.02680020249076,-13.77,-14.47,-14.12,48.58,48.01,48.3,0.18,140,1209.75,1682.36,1,5.09895279357761,5.07083042706881,6.97948445546229,4.61136756208154,7.82733659095436,-2.11307916337816,-2.41862238840372,2.19722457733622,2.69124308278583,2.19722457733622,5.85406344672642,0.370678396749317,5.30763384365762,3.42768940034683,3.91711472200779,4.41824525178021,6.82818653029986,3.24873704690262,4.10286127428543,18.5419805677208,-0.967054632891926
"33","Brachyteles_arachnoides",0,1,1,"Primates","Atelidae","Brachyteles","arachnoides","3","5","1","2","2",0.65,-22.21,-23.11,-22.66,-48.24,-49.07,-48.65,0.08,132.7,1243.51,1361.17,0,9.26267757130532,6.35990253437907,7.91480037412476,5.40155062118969,8.82410714008149,0.0392207131532813,0.751416088683921,3.2188758248682,3.91800507710569,3.2188758248682,6.93604142708264,0.0198026272961797,6.13175370126717,5.90341051176457,1.70292825552144,2.61683196538263,7.96423916459429,2.97552956623647,6.59962557126125,20.1083165404697,0.196266767302158
"34","Brachyteles_hypoxanthus",0,0,0,"Primates","Atelidae","Brachyteles","hypoxanthus","3","1","3","1","1",1.47896306239563,-20.13,-20.89,-20.51,-43.9,-44.7,-44.3,0.05,122.82,1097.49,1297.03,0,4.45107926740441,5.16959075088686,6.3925653151795,4.52557588197427,8.62421273013395,-6.12466283020762,-5.42841359107054,3.09104245335832,4.20275043606589,3.09104245335832,5.0463463826583,0.509183640568115,4.80337689764702,2.7849536372832,3.08086127241312,1.40756850430863,5.80016795576914,0.539983947281855,3.68887945411394,14.0685523260715,-0.796791259499057
"35","Bunopithecus_hoolock",0,0,0,"Primates","Hylobatidae","Bunopithecus","hoolock","3","5","1","2","2",0.609842399265169,27.8,19.08,23.44,99.51,92.54,96.03,0.08,153.6,1095.24,1318.69,1,8.80971354050827,6.30534419668367,8.52474124429215,5.44889022502741,12.4978893585629,-1.83258146374831,-1.46967597005894,0.693147180559945,4.27874728521988,1.09861228866811,6.94239121878674,0.00995033085316809,5.9262275900597,6.41002782730103,1.94591014905531,0.415164423892813,7.89695440666306,1.16315080980568,6.45382970234896,9.28706419754288,-0.71091026710454
"36","Cacajao_calvus",0,0,0,"Primates","Pitheciidae","Cacajao","calvus","3","4","1","2","2",0.75,-1.84,-9.62,-5.73,-65.4,-74.59,-69.99,0.08,211.86,1515.98,1535.61,0,8.13769987739682,6.29258713973878,7.1752601539951,5.19295685089021,11.5504046625652,1.43924527703034,1.65756541902461,0,0.703097511413113,0,6.65366270952391,0.00995033085316809,5.78074351579233,5.21871499716707,2.71469474382088,4.19668810231897,7.14103924209289,3.16547504814109,5.8268551989126,42.4552164707209,-0.0792831542545887
"37","Cacajao_melanocephalus",0,0,0,"Primates","Pitheciidae","Cacajao","melanocephalus","3","3","1","2","2",0.989628889049216,4.03,-2.95,0.53,-61.26,-72.43,-66.84,-0.02,231.02,1580.97,1597.06,0,8.04609456287754,5.99146454710798,7.13317770740129,5.24167686228145,13.0517362355104,-1.55885849312211,-1.03959784654715,0,-1.96611285637283,0,5.76713988271513,-0.0100503358535015,5.37527840768417,5.17615909727149,2.53715817055682,2.44099335069369,7.54273197076357,3.40119738166216,4.94967626426385,39.394804864559,0.114919576726057
"38","Callicebus_baptista",0,0,0,"Primates","Pitheciidae","Callicebus","baptista","1","4","1","2","2",1.36188957785039,-2.37,-3.95,-3.16,-56.41,-58.99,-57.7,0.13,141.91,1442.74,1647.66,0,3.53750612342542,4.62188626150407,6.81022105565221,5.19332482649762,9.27388777712052,-6.21460809842219,-6.14694944994838,0.693147180559945,1.48387468945875,0.693147180559945,5.82980043322047,0.0159884287189428,4.63472898822964,1.64561383979297,4.42021520549229,0,5.64608273785683,0,4.58824821530581,47.5386206060014,-1.03063465344697
"39","Callicebus_barbarabrownae",0,0,0,"Primates","Pitheciidae","Callicebus","barbarabrownae","1","6","1","2","2",1.38630786462174,-8.57,-13.02,-10.8,-37.52,-42.53,-40.02,0.07,73.82,977.93,1334.62,0,5.48391813204602,5.26761243761915,6.13448893903287,5.2586554908882,12.0271378272575,-6.21134371377398,-5.83466186125719,1.38629436111989,4.34562195278008,1.6094379124341,5.45935032618708,0.240666145348694,5.15970311432835,2.6459901156105,4.81756994648915,0.642320230073507,5.71247534807767,0.862872091252932,4.63144859235854,33.5496374877399,0.0379137041710851
"41","Callicebus_brunneus",0,0,0,"Primates","Pitheciidae","Callicebus","brunneus","3","2","1","2","1",1.24400288794806,-7.82,-12.33,-10.07,-61.45,-65.09,-63.27,0.44,173.37,1299.02,1578.08,0,6.74622409679545,5.30388666826964,7.04212962396836,5.25971409183838,11.8320270589076,-3.2188758248682,-2.81341071676004,0,1.78339121955754,0.693147180559945,6.08867142128621,0.0198026272961797,4.94344127920614,4.56928977873761,3.42738137462218,1.10076170927371,6.72254652492223,0.916290731874155,4.12228294370215,35.7250913183728,-0.391019158462142
"42","Callicebus_caligatus",0,0,0,"Primates","Pitheciidae","Callicebus","caligatus","3","3","1","2","1",1.76,-25.28,-0.519229921229413,-15.8383133329646,1.81749670709407,34.8297511782205,-89.58,-0.010562633734667,312.233430329862,1483.18108609417,1592.05371666264,0,6.90012625181765,5.75809335286112,7.21415030264044,5.6159707774958,6.34307006863652,-5.66281269491428,-2.83414172449337,4.12769597149889,3.00039833104874,4.19812438787869,4.97307187354129,0.0198026272961797,4.63472898822964,3.56445095346709,0.96456347958506,0,6.82522592455855,0,5.71577446046326,31.0272182543788,0.409341575284497
"43","Callicebus_cinerascens",0,0,0,"Primates","Pitheciidae","Callicebus","cinerascens","3","5","1","2","2",1.28138858684551,-4.32,-12.46,-8.39,-58.37,-60.42,-59.39,0.34,180.52,1301.24,1525.97,0,6.90012625181765,5.6938046692458,6.77378898250894,5.19875104690023,11.6392717312871,-1.5984909609893,0.0719281589824469,0,-0.653926467406664,0,5.68871417664212,0.0198026272961797,5.41112439443644,4.20009899717,2.33697211884853,0.0793606360225612,5.96293120065758,0,3.72267750595425,38.0965880950641,0.204489751864226
"44","Callicebus_coimbrai",0,0,0,"Primates","Pitheciidae","Callicebus","coimbrai","1","2","3","1","1",1.14432695939722,-10.01,-11.61,-10.81,-36.3,-38.02,-37.16,0.09,112.76,1008.18,1867.47,0,6.33630583294738,5.52639326632279,7.00385490147799,5.25681076929245,9.46090996738238,-3.12172476486728,-2.80295275950414,2.89037175789616,4.25334062704584,2.89037175789616,6.08367829977105,0.0448093027639072,5.25627040919937,4.08202512496848,3.14436875919282,2.79862333019418,6.79920734285483,2.98870324635845,5.73013256779625,37.4202935415822,-0.736268825885626
"45","Callicebus_cupreus",0,0,0,"Primates","Pitheciidae","Callicebus","cupreus","3","3","1","2","2",1.05,-2.5,-10.67,-6.58,-61.59,-74.92,-68.25,0.05,196.01,1529.55,1573.18,0,7.01841970401186,5.87208962006458,6.8492338719932,4.86174851338854,13.445783866462,-4.03139847899229,-3.31942246044146,0,0.0676586484738149,0,5.97992320126142,0.00995033085316809,5.26417092896633,4.29864502573483,1.58719230348678,1.79258117412203,6.83899084402403,0.717839793150317,5.30752484729895,42.5217841604592,-0.136355922400016
"47","Callicebus_donacophilus",0,0,0,"Primates","Pitheciidae","Callicebus","donacophilus","3","3","1","2","2",0.971514026402648,-10.45,-21.29,-15.87,-57.52,-67.21,-62.37,0.17,108.93,1238.19,1469.11,0,6.79980251746745,5.91557861589597,7.29096590753844,5.06838541654027,12.5733477784255,-4.04967379696219,-3.81989662511487,0,1.28923264827676,0,6.03101838405599,0.0198026272961797,5.79610028375278,4.33654261129991,1.04795017160622,0.549747131521238,6.84583617853778,0,5.32664617298918,35.6316619043045,-0.446132275301813
"48","Callicebus_dubius",0,0,0,"Primates","Pitheciidae","Callicebus","dubius","3","4","1","2","2",0.46,41.54,-21.9782839047185,10.5319777049676,43.6580629778348,-17.3484384534401,29.762206194657,0.189989210973272,119.076466842217,1288.37009189428,1557.74058222212,0,6.90012625181765,5.89816929967736,7.29417873687984,5.2564801719922,16.1921684343501,-3.31706355955876,-2.66206925537717,0,3.73727387862282,0,7.60464544582092,0.0198026272961797,6.03683223849932,5.42568938997654,0.673747516303792,2.70182627325248,7.21678323999513,0,5.69758613908818,12.7450627550399,-1.55915945596278
"49","Callicebus_hoffmannsi",0,0,0,"Primates","Pitheciidae","Callicebus","hoffmannsi","3","3","1","2","2",1.17813106169947,-1.95,-6,-3.97,-54.87,-59.21,-57.04,0.1,158.41,1417.63,1610.4,0,6.97317778429055,5.93644510437613,6.97143972833462,5.18615345238001,11.4935026575334,-5.76812385354973,-5.32687968137398,0,0.955511445027436,0,5.77241105991587,0.0198026272961797,5.32377215572246,4.12437579201929,2.76376717822782,0,6.50375370694172,0,4.22798861253945,44.4314397070127,0.205429843530147
