"","Spp","flavLabel","ZLabel","Zdiv","MSW05_Order","MSW05_Family","MSW05_Genus","MSW05_Species","X1.1_ActivityCycle","X6.1_DietBreadth","X12.1_HabitatBreadth","X12.2_Terrestriality","X6.2_TrophicLevel","X16.2_LittersPerYear_EXT","X26.2_GR_MaxLat_dd","X26.3_GR_MinLat_dd","X26.4_GR_MidRangeLat_dd","X26.5_GR_MaxLong_dd","X26.6_GR_MinLong_dd","X26.7_GR_MidRangeLong_dd","X27.4_HuPopDen_Change","X28.1_Precip_Mean_mm","X30.1_AET_Mean_mm","X30.2_PET_Mean_mm","paleotropical","logBodyMass_g","logHeadBodyLen_mm","logAgeatFirstBirth_d","logGestationLen_d","logGR_Area_km2","logHomeRange_km2","logHomeRange_Indiv_km2","logHuPopDen_Min_n.km2","logHuPopDen_Mean_n.km2","logHuPopDen_5p_n.km2","logInterbirthInterval_d","logLitterSize","logMaxLongevity_m","logNeonateBodyMass_g","logPopulationDensity_n.km2","logPopulationGrpSize","logSexualMaturityAge_d","logX10.2_SocialGrpSize","logWeaningAge_d","Temp_Mean_01degC4","logBodyMass_g_Resid"
"14","Aotus_hershkovitzi",0,0,0,"Primates","Aotidae","Aotus","hershkovitzi","1","2","1","2","2",1.33901197720922,4.02,2.96,3.49,-73.65,-74.49,-74.07,0.17,129.17,1484.84,1491.67,0,6.68461172766793,5.69554686637817,6.26302888937989,5.09282393876485,8.66759571280843,-1.06608959208895,-0.321964179221252,1.38629436111989,4.46935046284556,1.38629436111989,5.86242189101299,0.423913229891396,5.39830238176512,4.72620304703549,3.22682240921384,0,6.6515721256843,0.795583852806704,5.68476131785971,19.2672187169249,-0.779755712187423
"15","Aotus_lemurinus",0,0,0,"Primates","Aotidae","Aotus","lemurinus","1","4","1","2","2",1.1,11.11,1.32,6.21,-70.97,-82.54,-76.76,0.09,190.02,1489.89,1653.86,0,6.76383871811923,5.72031177660741,6.46492896459783,4.88454283056873,12.6818270510686,-2.6473030575259,-2.34133625811918,1.09861228866811,4.15324220346959,1.6094379124341,5.89989735358249,0.00995033085316809,5.37527840768417,4.57954463834912,3.56755891887738,2.79820028987547,6.62691640501235,2.30132938588448,4.3117382815557,34.4166249092099,-0.410333909301306
"16","Aotus_miconax",0,0,0,"Primates","Aotidae","Aotus","miconax","1","2","1","2","2",1.53353512128308,-3.98,-7.93,-5.96,-75.39,-78.64,-77.01,0.2,141.98,1334.38,1443.94,0,6.68461172766793,5.69657360491296,6.02451404144113,5.2019295876212,11.1606222368556,-0.477349960319237,-0.393946228884542,1.09861228866811,1.94876321803772,1.09861228866811,5.3553482581122,0.221743908827786,4.89195386085112,3.82207199312969,2.08174587803733,0.280024441060907,6.44103251508951,0.894923716410264,4.75120825868095,33.6110159898007,0.2751301842403
"17","Aotus_nancymaae",0,0,0,"Primates","Aotidae","Aotus","nancymaae","1","2","1","2","2",1.09667933983044,-2.72,-6.47,-4.59,-66.61,-75.95,-71.28,0.05,228.04,1531.25,1533.13,0,6.67333589372355,5.53191585713378,6.47740337080106,4.62342387785998,11.9702616371915,-0.846641514590553,-0.496937793596714,0,0.122217632724249,0,5.86893476697274,0.0198026272961797,4.63472898822964,4.37890880148567,3.33790253128984,1.47762128619216,6.84007667413854,1.38629436111989,5.17916276865499,46.5756259581317,-0.366921915094153
"18","Aotus_nigriceps",0,1,1,"Primates","Aotidae","Aotus","nigriceps","1","2","1","2","2",1.34145564655978,-2.03,-13.42,-7.72,-55.09,-76.5,-65.79,0.17,180.71,1432.2,1570.48,0,6.96318998587024,5.88050505304967,6.69064476235416,5.30711503615215,14.331058344748,-1.09450384190137,-1.07356600786112,0,0.824175442966349,0,5.58542995461916,-0.0100503358535015,5.41450923705084,4.92459599413488,3.63758615972639,0,7.09923848320751,1.19392246847243,4.91638629669298,40.4300969946382,-0.595540526034545
"19","Aotus_trivirgatus",0,1,1,"Primates","Aotidae","Aotus","trivirgatus","1","3","1","2","2",1.28,9.06,-0.76,4.15,-60.35,-70.9,-65.62,0.2,178.6,1488.11,1676.33,0,6.81607849041023,5.88050505304967,6.78366489375109,4.89387673348606,13.2894731866687,-3.91202300542815,-2.99573227355399,0,0.615185639090233,0,5.6021188208797,0.0582689081239758,5.71571104552148,4.56943937603229,3.19335286763712,0,6.60204500401097,1.14740245283754,4.33349268767803,37.6507955601159,-0.294987415201733
"20","Aotus_vociferans",0,0,0,"Primates","Aotidae","Aotus","vociferans","1","2","1","2","1",1.09072037924585,7.09,-4.95,1.06,-60.6,-78.2,-69.4,0.1,217.44,1476.39,1511.64,0,6.77192410102027,5.54314603269096,6.61039092298178,5.06669017041147,14.019361192058,-2.64665247170777,-2.66871591859466,0,1.84054963339749,0,6.03964314464079,0.0198026272961797,5.50500583720214,3.94426865411995,3.15742586255198,1.35232646734807,6.66392190089081,1.19392246847243,5.37537235357,40.9520911338128,-0.00156422163142694
"21","Arctocebus_aureus",0,0,0,"Primates","Lorisidae","Arctocebus","aureus","1","3","1","2","2",1.4508319888013,5.23,-6.05,-0.41,18.65,8.69,13.67,0.08,150.36,1305.13,1502.14,1,5.45600464238363,5.19720543081693,6.06182447981146,5.11465624589676,13.6856751040788,-0.514996422068083,0.31770412556019,0,2.60786147384678,0.693147180559945,5.29237470971706,0.0381220855450496,5.50138636221906,3.39445398852253,3.98669449423628,1.89621755684195,5.82841793588647,0.816264276420851,4.48176369513216,35.7835779288488,-0.519864257331075
"22","Arctocebus_calabarensis",0,0,0,"Primates","Lorisidae","Arctocebus","calabarensis","1","3","1","2","2",1.76,7.45,3.58,5.52,13.39,6.02,9.71,0.11,184.44,1217.99,1530.26,1,5.5529983438604,5.48059725580725,6.03529002664801,4.89589761662583,12.1286180025927,-3.50754043065074,-3.18342050027014,1.94591014905531,4.9788693913326,2.07944154167984,4.97307187354129,0.00995033085316809,5.04985600724954,3.46009502290964,1.82454929205105,0,5.70014252473561,0,4.69373036296757,37.6751207250391,-0.311880735809954
"23","Ateles_belzebuth",0,0,0,"Primates","Atelidae","Ateles","belzebuth","3","2","1","2","1",0.621224725312921,4.08,-4.98,-0.44,-60.12,-78.54,-69.33,0.11,227.01,1493.34,1512.96,0,8.80873082164357,6.12970359133175,7.59535817692532,4.92870191133357,13.8454229190557,0.824175442966349,1.17557332980424,0,1.02604159583327,0,6.57753220377352,0.0198026272961797,5.8171111599632,5.73513662835176,2.60194867021966,2.81484458208923,7.82337947369927,2.67414864942653,6.04953100327236,44.0882486375551,0.064878849886627
"24","Ateles_chamek",0,0,0,"Primates","Atelidae","Ateles","chamek","3","2","1","2","1",0.518546386909932,-2.58,-11.43,-7.01,-62.25,-77.21,-69.73,0.1,194.51,1504.72,1569.06,0,8.86133876964861,6.11871374802345,6.97585484441256,4.6712281760968,13.8063712312583,0.148420005118273,0.155266496289812,0,0.482426149244293,0,6.78163695536013,-0.0100503358535015,5.80903039538061,6.10984371411362,1.22082992139236,3.12516569508554,7.69400984794233,4.33348412957687,5.03650686248098,42.2626121110746,-0.0554703217330811
"25","Ateles_fusciceps",0,0,0,"Primates","Atelidae","Ateles","fusciceps","3","2","1","2","1",0.71,11.11,1.77,6.44,-73.92,-79.12,-76.52,0.11,220.34,1483.74,1654.37,0,9.11250039493151,6.19266919090344,7.48093579149489,5.41476617919128,12.2139402644894,-1.24224114360334,-0.561305387935529,1.38629436111989,4.45353301132513,1.6094379124341,6.74718738615041,0.00995033085316809,5.66296048013595,6.21458809822219,3.47225697284459,4.40294001624706,7.49536415030214,3.4545602091886,6.17939534266645,33.6277701877383,-0.149521230515613
"26","Ateles_geoffroyi",0,1,1,"Primates","Atelidae","Ateles","geoffroyi","3","2","1","2","1",0.64,24.09,0.67,12.38,-70.23,-98.85,-84.54,0.14,153.93,1344.08,1624.94,0,8.93358505121332,6.07089937775402,7.640363528423,5.42217082871503,13.6005945548601,-0.3147107448397,0.0676586484738149,1.09861228866811,4.00987540559565,1.6094379124341,6.95478198440989,0.00995033085316809,5.79179335197891,6.05408717158709,2.94759189822606,4.71849887129509,7.65186644971495,3.73766961828337,6.70484318457217,34.9597677538837,-0.287309726677344
"27","Ateles_hybridus",0,0,0,"Primates","Atelidae","Ateles","hybridus","1","2","3","1","2",1.07428295733525,11.35,6.26,8.8,-66.36,-75.27,-70.82,0.13,114.72,1343.77,1685.22,0,7.34709290901544,5.79157602125043,5.55740704463572,4.82219917802363,11.8820295856755,0.159750642370495,1.16896112719377,0.693147180559945,3.98898404656427,0.693147180559945,6.09523402252073,0.00495221264222066,4.94240799385177,5.05215411083682,4.91894793058169,3.53475322232386,6.03201856605412,3.41936687823051,4.62943030796939,42.6618310873742,-0.249243592600884
"28","Ateles_marginatus",0,0,0,"Primates","Atelidae","Ateles","marginatus","3","2","1","2","1",0.811981463412958,-0.54,-8.84,-4.69,-47.7,-64.33,-56.01,0.11,169.03,1421.4,1592.48,0,8.73701603527936,6.13181327381328,7.35081680757618,5.4129941551634,13.6314139066218,0.563050484316761,1.10852043151051,0,1.57484646766448,0,6.38998236115162,-0.0100503358535015,6.14890516496765,6.08540525640039,1.23201823892856,0.85097579379351,7.42165828741822,1.3929015931966,6.16600376298351,40.7839899394681,-0.346972077920534
"29","Ateles_paniscus",0,1,1,"Primates","Atelidae","Ateles","paniscus","3","6","1","2","2",0.63,7.28,-3.14,2.06,-50.44,-61.85,-56.14,0.08,157.69,1456.6,1696.86,0,9.07076216272106,6.35603821384007,7.50933526601659,5.43013479116822,13.7019331537293,0.307484699747961,0.783901543828409,0,1.17865499634165,0,6.97744923798313,0,6.11721575241354,6.17094874908178,2.07944154167984,2.32062366029686,7.65186644971495,2.99573227355399,6.69135146453099,42.7955304595019,-0.25395993498876
"30","Avahi_laniger",0,0,0,"Primates","Indriidae","Avahi","laniger","1","3","2","2","1",1.12802550958828,-14.08,-25.17,-19.63,50.45,46.57,48.51,0.18,176.9,1334.06,1600.05,1,6.99602253369377,5.61677109766657,6.84768675251602,4.91375721911977,11.3512942589764,-4.60517018598809,-4.60517018598809,1.79175946922805,3.68837932907225,2.19722457733622,5.89989735358249,0.00995033085316809,5.2178906866692,3.95846859182281,4.44088499168024,1.32045207172893,6.23563934367799,0.693147180559945,5.00495251096076,15.2025531597194,0.294920123942672
"31","Avahi_occidentalis",0,0,0,"Primates","Indriidae","Avahi","occidentalis","2","1","1","2","1",1.05620971129486,-15.61,-19.15,-17.38,47.59,44.63,46.11,0.14,118.44,981.46,1557.76,1,6.72019602939192,5.6343664284821,6.64999121366041,4.80064925292303,8.93112634421523,-4.60517018598809,-3.91202300542815,1.09861228866811,2.37861977927004,1.09861228866811,6.04967712779086,0.0198026272961797,5.62806581028476,3.57021876416458,4.20454335452018,0.445661036504357,6.23420399801704,1.09861228866811,5.2016125012775,38.7447240491665,0.354210490603964
"32","Avahi_unicolor",0,0,0,"Primates","Indriidae","Avahi","unicolor","1","2","3","2","1",1.31290046619598,-13.77,-14.47,-14.12,48.58,48.01,48.3,0.18,140,1209.75,1682.36,1,5.32020700785444,5.23436897771271,6.07971815165048,4.79487904504619,7.82733659095436,-4.96239334782333,-4.93317213639513,2.19722457733622,2.69124308278583,2.19722457733622,5.40816689314545,-0.0100503358535015,4.63472898822964,2.87239773111491,3.95119133634845,0,5.64608273785683,0,3.91896286336698,18.5419805677208,-0.0915718371905578
"33","Brachyteles_arachnoides",0,1,1,"Primates","Atelidae","Brachyteles","arachnoides","3","5","1","2","2",0.65,-22.21,-23.11,-22.66,-48.24,-49.07,-48.65,0.08,132.7,1243.51,1361.17,0,9.26267757130532,6.35990253437907,7.91480037412476,5.40155062118969,8.82410714008149,0.0392207131532813,0.751416088683921,3.2188758248682,3.91800507710569,3.2188758248682,6.93604142708264,0.0198026272961797,5.73886492762815,5.87675438925735,1.70292825552144,4.33994116954501,7.96423916459429,2.97552956623647,6.59962557126125,20.1083165404697,0.210916766019736
"34","Brachyteles_hypoxanthus",0,0,0,"Primates","Atelidae","Brachyteles","hypoxanthus","3","2","1","1","1",0.846877559986368,-20.13,-20.89,-20.51,-43.9,-44.7,-44.3,0.05,122.82,1097.49,1297.03,0,8.58922126727579,6.49244943339253,6.60493237469713,5.25365454626319,8.62421273013395,2.17461623688962,2.87919627479912,3.09104245335832,4.20275043606589,3.09104245335832,6.32555498841228,-0.0100503358535015,5.66246400248672,5.7349066164534,1.04338446317903,4.0270108519877,6.9959257133561,2.97337410913515,5.82125917896511,14.0685523260715,-0.0376542781294326
"35","Bunopithecus_hoolock",0,0,0,"Primates","Hylobatidae","Bunopithecus","hoolock","3","5","1","2","2",0.528223111991814,27.8,19.08,23.44,99.51,92.54,96.03,0.08,153.6,1095.24,1318.69,1,8.80971354050827,6.30534419668367,8.11131166332363,5.44889022502741,12.4978893585629,-1.83258146374831,-1.46967597005894,0.693147180559945,4.27874728521988,1.09861228866811,6.95001367694435,0.00995033085316809,6.47583523661285,6.06432258190109,1.94591014905531,2.11102535675159,7.89695440666306,1.16315080980568,6.45382970234896,9.28706419754288,-0.472924138503258
"36","Cacajao_calvus",0,0,0,"Primates","Pitheciidae","Cacajao","calvus","3","4","1","2","2",0.75,-1.84,-9.62,-5.73,-65.4,-74.59,-69.99,0.08,211.86,1515.98,1535.61,0,8.13769987739682,6.29258713973878,7.1752601539951,5.19295685089021,11.5504046625652,-0.0459254791189309,0.137265066105109,0,0.703097511413113,0,6.65366270952391,0.00995033085316809,5.78074351579233,5.78482941145771,2.71469474382088,3.37022104208459,7.14103924209289,3.16547504814109,5.8268551989126,42.4552164707209,-0.600631253021504
"37","Cacajao_melanocephalus",0,0,0,"Primates","Pitheciidae","Cacajao","melanocephalus","3","3","1","2","2",0.911912072273051,4.03,-2.95,0.53,-61.26,-72.43,-66.84,-0.02,231.02,1580.97,1597.06,0,8.04609456287754,5.99146454710798,7.43147807550802,4.72097255895464,13.0517362355104,-0.757503598221159,-0.274548929248992,0,-1.96611285637283,0,6.12360818432177,0.102989164748512,5.37527840768417,5.19419469399254,2.62821087880744,2.95808794115253,7.49141187561681,3.40119738166216,5.89040340473461,39.394804864559,-0.0029491305666797
"38","Callicebus_baptista",0,0,0,"Primates","Pitheciidae","Callicebus","baptista","1","1","3","1","1",1.76,-2.37,-3.95,-3.16,-56.41,-58.99,-57.7,0.13,141.91,1442.74,1647.66,0,3.73935246362299,4.97961794103085,5.55740704463572,4.43867752805084,9.27388777712052,-2.64811329383843,-1.90945952099695,0.693147180559945,1.48387468945875,0.693147180559945,4.97307187354129,0.560885914117452,4.63472898822964,2.00418463558353,4.66614856474733,0.230052945359958,5.64608273785683,1.28354314801427,3.68887945411394,47.5386206060014,-0.61539555762288
"39","Callicebus_barbarabrownae",0,0,0,"Primates","Pitheciidae","Callicebus","barbarabrownae","3","2","1","2","2",1.61698947190714,-8.57,-13.02,-10.8,-37.52,-42.53,-40.02,0.07,73.82,977.93,1334.62,0,4.93235351282155,5.29911679346703,5.63608346114478,4.3821050860896,12.0271378272575,-1.12316517451348,-0.180434378096167,1.38629436111989,4.34562195278008,1.6094379124341,4.97307187354129,0.567784975290786,5.05655134983756,3.84263550427879,4.93432723198232,0.604067757860475,6.43373404894882,3.41889665789695,4.41918879521261,33.5496374877399,-1.26333520845453
"41","Callicebus_brunneus",0,0,0,"Primates","Pitheciidae","Callicebus","brunneus","3","4","1","2","1",1.13137239484694,-7.82,-12.33,-10.07,-61.45,-65.09,-63.27,0.44,173.37,1299.02,1578.08,0,6.74622409679545,5.67896234363518,7.78248826188031,4.90062827890968,11.8320270589076,-3.2188758248682,-2.81341071676004,0,1.78339121955754,0.693147180559945,5.92146762999881,0.0198026272961797,5.3362486264597,4.86646005539333,3.71173496311299,0.23238136831237,6.92284384909714,0.916290731874155,4.79650890135941,35.7250913183728,-0.813182989724448
"42","Callicebus_caligatus",0,0,0,"Primates","Pitheciidae","Callicebus","caligatus","3","3","1","2","1",1.20714010469678,8.34502036963061,-3.29732219744629,2.52203420203395,141.47,129.55,135.51,-0.05,260.549594819137,453.11,842.46,0,6.90012625181765,5.53455981942791,8.57404600300902,5.26877940476052,4.64015115488334,-1.58179582461812,-0.875176335787548,6.34738920965601,7.13045072991437,6.34738920965601,6.05847814995283,0.0198026272961797,7.29301767977278,1.56444054650336,-0.335508921919787,4.04579939318433,6.29614269000826,0,4.28413063689245,0.0042815612436496,2.35397766095907
"43","Callicebus_cinerascens",0,0,0,"Primates","Pitheciidae","Callicebus","cinerascens","3","2","1","2","1",0.929301233617481,-4.32,-12.46,-8.39,-58.37,-60.42,-59.39,0.34,180.52,1301.24,1525.97,0,6.90012625181765,5.71866535095999,7.22028891008897,5.17389660346075,11.6392717312871,-3.89808032576997,-3.72543208373837,0,-0.653926467406664,0,6.17816579218097,0.0198026272961797,5.81483916182738,4.20143433231739,2.20362757501556,0,6.64021708288022,0,5.15460015120259,38.0965880950641,-0.21471409255916
"44","Callicebus_coimbrai",0,0,0,"Primates","Pitheciidae","Callicebus","coimbrai","3","6","1","2","2",0.707002937000629,-10.01,-11.61,-10.81,-36.3,-38.02,-37.16,0.09,112.76,1008.18,1867.47,0,6.75521501911147,5.5507597844949,7.857613421015,4.82852243465653,9.46090996738238,-4.02525416684793,-2.51263398065412,2.89037175789616,4.25334062704584,2.89037175789616,6.77305124039875,0.329773402149193,5.31360417784509,4.1974651280374,2.65453220219866,2.65224818898918,7.40035756744065,1.41764075713586,6.65287259003247,37.4202935415822,-0.644357074725264
"45","Callicebus_cupreus",0,0,0,"Primates","Pitheciidae","Callicebus","cupreus","3","2","1","2","2",1.05,-2.5,-10.67,-6.58,-61.59,-74.92,-68.25,0.05,196.01,1529.55,1573.18,0,7.01841970401186,5.87208962006458,6.75303352434785,4.86174851338854,13.445783866462,-2.93456178620997,-2.45531021080385,0,0.0676586484738149,0,5.97992320126142,0.00995033085316809,5.38879862965803,4.29864502573483,1.58719230348678,0,7.43833306350482,0.717839793150317,5.30752484729895,42.5217841604592,-0.0521047886344907
"47","Callicebus_donacophilus",0,0,0,"Primates","Pitheciidae","Callicebus","donacophilus","3","1","1","2","1",1.05038010268892,-10.45,-21.29,-15.87,-57.52,-67.21,-62.37,0.17,108.93,1238.19,1469.11,0,6.79980251746745,5.86134939072716,7.40331020742158,5.27026388537803,12.5733477784255,-3.049988116877,-2.49433382141035,0,1.28923264827676,0,6.05578055073335,0.0198026272961797,5.73413681624054,4.20515683675675,3.41245601855582,0,6.86421316577856,0,6.40946751621223,35.6316619043045,-0.447431595138235
"48","Callicebus_dubius",0,0,0,"Primates","Pitheciidae","Callicebus","dubius","3","2","1","2","1",1.76,-9.87290771297516,-5.16713743542448,-7.54186330047204,141.47,129.55,135.51,-0.05,222.243723091272,453.11,842.46,0,6.90012625181765,5.67778137192859,7.59088213406844,5.37735456952058,4.64015115488334,-1.10651308439197,0.802901609412732,6.34738920965601,7.13045072991437,6.34738920965601,4.97307187354129,0.0198026272961797,7.29301767977278,1.56444054650336,0.512408530945153,3.8416133197137,5.64608273785683,0,4.30079094423933,0.0042815612436496,2.63546949548903
"49","Callicebus_hoffmannsi",0,0,0,"Primates","Pitheciidae","Callicebus","hoffmannsi","3","3","1","2","2",1.20891542747181,-1.95,-6,-3.97,-54.87,-59.21,-57.04,0.1,158.41,1417.63,1610.4,0,6.97317778429055,6.02105145550792,6.87626902823803,5.22441224302034,11.4935026575334,-2.02809347970131,-1.71733602775377,0,0.955511445027436,0,5.70395696715546,0.0198026272961797,5.57640270268434,4.60465570024467,2.93352277943426,0,6.71155146498341,0,5.08221625531626,44.4314397070127,-0.368097870669463
