"","Spp","flavLabel","ZLabel","Zdiv","MSW05_Order","MSW05_Family","MSW05_Genus","MSW05_Species","X1.1_ActivityCycle","X6.1_DietBreadth","X12.1_HabitatBreadth","X12.2_Terrestriality","X6.2_TrophicLevel","X16.2_LittersPerYear_EXT","X26.2_GR_MaxLat_dd","X26.3_GR_MinLat_dd","X26.4_GR_MidRangeLat_dd","X26.5_GR_MaxLong_dd","X26.6_GR_MinLong_dd","X26.7_GR_MidRangeLong_dd","X27.4_HuPopDen_Change","X28.1_Precip_Mean_mm","X30.1_AET_Mean_mm","X30.2_PET_Mean_mm","paleotropical","logBodyMass_g","logHeadBodyLen_mm","logAgeatFirstBirth_d","logGestationLen_d","logGR_Area_km2","logHomeRange_km2","logHomeRange_Indiv_km2","logHuPopDen_Min_n.km2","logHuPopDen_Mean_n.km2","logHuPopDen_5p_n.km2","logInterbirthInterval_d","logLitterSize","logMaxLongevity_m","logNeonateBodyMass_g","logPopulationDensity_n.km2","logPopulationGrpSize","logSexualMaturityAge_d","logX10.2_SocialGrpSize","logWeaningAge_d","Temp_Mean_01degC4","logBodyMass_g_Resid"
"11","Alouatta_sara",0,0,0,"Primates","Atelidae","Alouatta","sara","3","2","1","2","1",0.603755122053626,-9.94,-19.49,-14.72,-57.79,-69.22,-63.5,0.13,109.48,1270.73,1488.29,0,8.79649625783713,6.07599200438404,7.39234191435756,5.5342346063414,13.1744666756502,0.614729278000699,0.245180892783356,0,1.11185751541813,0,6.87015175795399,-0.0100503358535015,5.52672481582704,6.18543226220831,2.81639740347251,2.39101131282287,7.6306379501565,2.98673906798248,6.56800824340692,35.9653428651077,-0.584869318954409
"12","Alouatta_seniculus",1,1,1,"Primates","Atelidae","Alouatta","seniculus","3","6","1","2","2",0.93,12.2,-10.84,0.68,-60.66,-77.13,-68.89,0.1,182.34,1449.76,1574.93,0,8.76378917197712,6.32831171343427,7.42159635170859,5.24649761781824,14.7385167744115,-2.30258509299405,-1.83258146374831,0,3.14802408389625,0,6.22920110072509,0.350656871613169,5.7037824746562,5.6816050297115,3.79526444481795,0.783029752818601,7.43261397695955,2.06686275947298,5.91361110790312,39.5775270182012,0.0826092989840831
"13","Aotus_azarae",0,0,0,"Primates","Aotidae","Aotus","azarae","1","2","1","2","2",1.1,-9.91,-24.19,-17.05,-57.59,-68.65,-63.12,0.14,101.09,1186.23,1410.79,0,6.83472211363197,5.7643514491864,6.21158016352031,4.80658252070908,13.4052966722387,-2.92842542885968,-3.75271512781308,0,0.22314355131421,0,5.89989735358249,0,5.04840439047757,4.28711491507596,2.76883167336207,1.39701860805919,5.7480412028901,1.41098697371026,5.43673057370166,36.7470730388837,-0.092366824475619
"14","Aotus_hershkovitzi",0,0,0,"Primates","Aotidae","Aotus","hershkovitzi","1","2","1","2","2",1.18524700823716,4.02,2.96,3.49,-73.65,-74.49,-74.07,0.17,129.17,1484.84,1491.67,0,6.68461172766793,5.80095291732909,5.98206789315872,5.31832914853506,8.66759571280843,-1.89306822511725,-0.900984343023857,1.38629436111989,4.46935046284556,1.38629436111989,6.16997383441112,0.493654287414954,5.6043702837259,3.67947171909354,3.76852283165363,0.621434270729895,6.77785629665014,0,4.17502058077845,19.2672187169249,0.482728169775729
"15","Aotus_lemurinus",0,0,0,"Primates","Aotidae","Aotus","lemurinus","1","4","1","2","2",1.1,11.11,1.32,6.21,-70.97,-82.54,-76.76,0.09,190.02,1489.89,1653.86,0,6.76383871811923,5.72031177660741,6.29283183644964,4.88454283056873,12.6818270510686,-3.1894214320084,-1.03358187747403,1.09861228866811,4.15324220346959,1.6094379124341,5.89989735358249,0.00995033085316809,5.37527840768417,4.57954463834912,3.56755891887738,1.83652856359738,6.62691640501235,0.463868654059589,4.3117382815557,34.4166249092099,-0.0978092459807147
"16","Aotus_miconax",0,0,0,"Primates","Aotidae","Aotus","miconax","1","2","1","2","2",1.41972402904512,-3.98,-7.93,-5.96,-75.39,-78.64,-77.01,0.2,141.98,1334.38,1443.94,0,6.68461172766793,5.60139928318325,5.75920022827316,5.1491433615124,11.1606222368556,-0.717277030232432,0.0345497204664788,1.09861228866811,1.94876321803772,1.09861228866811,5.55624317231347,0.487991345764758,5.01770290733669,3.59869661571103,5.55730314512841,2.72219780455708,5.64608273785683,1.215378290049,4.24814566940132,33.6110159898007,0.794624377244791
"17","Aotus_nancymaae",0,0,0,"Primates","Aotidae","Aotus","nancymaae","1","2","1","2","2",1.18588625933715,-2.72,-6.47,-4.59,-66.61,-75.95,-71.28,0.05,228.04,1531.25,1533.13,0,6.67333589372355,5.56011364263117,6.73978483051031,4.93553511428226,11.9702616371915,-2.28954213195984,-2.47054361874969,0,0.122217632724249,0,5.98664712197447,0.0198026272961797,5.17612687038336,3.96612665076068,3.33790253128984,2.79543486181005,6.34337820773293,1.38629436111989,5.38793522614924,46.5756259581317,-0.231775743531203
"18","Aotus_nigriceps",0,1,1,"Primates","Aotidae","Aotus","nigriceps","1","2","1","2","2",1.02037093989789,-2.03,-13.42,-7.72,-55.09,-76.5,-65.79,0.17,180.71,1432.2,1570.48,0,6.96318998587024,5.88050505304967,5.77612549742695,4.79409458911927,14.331058344748,-2.51115292058979,-1.81370134630271,0,0.824175442966349,0,6.0063002674392,-0.0100503358535015,5.11354364984338,4.8804830000068,3.63758615972639,1.02801791499888,5.66223554788675,1.19392246847243,4.56369433465824,40.4300969946382,0.0308972827647977
"19","Aotus_trivirgatus",0,1,1,"Primates","Aotidae","Aotus","trivirgatus","1","3","1","2","2",1.28,9.06,-0.76,4.15,-60.35,-70.9,-65.62,0.2,178.6,1488.11,1676.33,0,6.81607849041023,5.88050505304967,6.78366489375109,4.89387673348606,13.2894731866687,-3.91202300542815,-2.99573227355399,0,0.615185639090233,0,5.6021188208797,0.0582689081239758,5.71571104552148,4.56943937603229,3.19335286763712,0,6.60204500401097,1.14740245283754,4.33349268767803,37.6507955601159,-0.142993079812552
"20","Aotus_vociferans",0,0,0,"Primates","Aotidae","Aotus","vociferans","1","2","1","2","1",1.32064737148821,7.09,-4.95,1.06,-60.6,-78.2,-69.4,0.1,217.44,1476.39,1511.64,0,6.77192410102027,5.76865332683603,5.89647688334517,5.00091399838876,14.019361192058,-2.52941472232678,-2.54211027367357,0,1.84054963339749,0,5.37593094625185,0.0198026272961797,4.94795410323566,3.50486840610582,3.15742586255198,1.41250910707618,5.90218802761046,1.19392246847243,3.98052958552951,40.9520911338128,0.970569859792335
"21","Arctocebus_aureus",0,0,0,"Primates","Lorisidae","Arctocebus","aureus","1","3","1","2","2",1.35987900181649,5.23,-6.05,-0.41,18.65,8.69,13.67,0.08,150.36,1305.13,1502.14,1,5.45600464238363,5.39527350976313,7.01093887303269,4.85695548203345,13.6856751040788,-4.19594110091589,-4.67643399352085,0,2.60786147384678,0.693147180559945,5.45463710719279,0.27902128229601,5.45535346012014,3.42006548318293,4.13415191901293,0,6.45187998916926,0,4.32327357697903,35.7835779288488,-0.840897542406506
"22","Arctocebus_calabarensis",0,0,0,"Primates","Lorisidae","Arctocebus","calabarensis","1","3","1","2","2",1.76,7.45,3.58,5.52,13.39,6.02,9.71,0.11,184.44,1217.99,1530.26,1,5.5529983438604,5.48059725580725,6.03529002664801,4.89589761662583,12.1286180025927,-3.15766114749764,-3.99124919407861,1.94591014905531,4.9788693913326,2.07944154167984,4.97307187354129,0.00995033085316809,5.04985600724954,3.46009502290964,1.82454929205105,0,5.70014252473561,0,4.69373036296757,37.6751207250391,-0.1584543598373
"23","Ateles_belzebuth",0,0,0,"Primates","Atelidae","Ateles","belzebuth","3","2","1","2","1",0.837518138907565,4.08,-4.98,-0.44,-60.12,-78.54,-69.33,0.11,227.01,1493.34,1512.96,0,8.80873082164357,6.12970359133175,7.1349960276801,4.92870191133357,13.8454229190557,0.824175442966349,1.17557332980424,0,1.02604159583327,0,6.4083491489105,0.0198026272961797,5.8171111599632,5.89739846502424,2.60194867021966,2.02838245608274,7.42180851814075,2.67414864942653,5.66555934965767,44.0882486375551,0.213496700156039
"24","Ateles_chamek",0,0,0,"Primates","Atelidae","Ateles","chamek","3","2","1","2","1",0.824013552642965,-2.58,-11.43,-7.01,-62.25,-77.21,-69.73,0.1,194.51,1504.72,1569.06,0,8.86133876964861,6.11871374802345,6.99674611277551,5.2758302978506,13.8063712312583,0.148420005118273,0.861485015736763,0,0.482426149244293,0,6.53006367392067,0.388602909739233,6.23147809082055,5.08622243339999,1.22082992139236,2.74458704935979,7.71063006617937,2.39849012921468,4.55425487879258,42.2626121110746,1.01847710241616
"25","Ateles_fusciceps",0,0,0,"Primates","Atelidae","Ateles","fusciceps","3","2","1","2","1",0.71,11.11,1.77,6.44,-73.92,-79.12,-76.52,0.11,220.34,1483.74,1654.37,0,9.11250039493151,6.19266919090344,7.48093579149489,5.41476617919128,12.2139402644894,-0.474901922789414,1.31288294328798,1.38629436111989,4.45353301132513,1.6094379124341,6.74718738615041,0.00995033085316809,5.66296048013595,6.21458809822219,3.49152289074702,4.71849887129509,7.49536415030214,3.06202362835546,6.17939534266645,33.6277701877383,-0.133438381375624
"26","Ateles_geoffroyi",0,1,1,"Primates","Atelidae","Ateles","geoffroyi","3","2","1","2","1",0.64,24.09,0.67,12.38,-70.23,-98.85,-84.54,0.14,153.93,1344.08,1624.94,0,8.93358505121332,6.07089937775402,7.640363528423,5.42217082871503,13.6005945548601,-0.3147107448397,0.0676586484738149,1.09861228866811,4.00987540559565,1.6094379124341,6.95478198440989,0.00995033085316809,5.79179335197891,6.05408717158709,2.94759189822606,4.11420213240698,7.65186644971495,3.73766961828337,6.70484318457217,34.9597677538837,-0.466738587707167
"27","Ateles_hybridus",0,0,0,"Primates","Atelidae","Ateles","hybridus","1","2","1","2","2",1.76,11.35,6.26,8.8,-66.36,-75.27,-70.82,0.13,114.72,1343.77,1685.22,0,3.48550775377847,4.60517018598809,5.55740704463572,5.14424959056247,11.8820295856755,-6.21460809842219,-5.57474642887664,0.693147180559945,3.98898404656427,0.693147180559945,4.97307187354129,0.698332506095541,4.63472898822964,1.56444054650336,4.73351765596356,0.986513830031237,5.64608273785683,0.594564691046419,3.68887945411394,42.6618310873742,-0.686517402864197
"28","Ateles_marginatus",0,0,0,"Primates","Atelidae","Ateles","marginatus","3","2","1","2","1",0.748544969856572,-0.54,-8.84,-4.69,-47.7,-64.33,-56.01,0.11,169.03,1421.4,1592.48,0,8.73701603527936,6.13181327381328,7.10716332915441,5.43436766996668,13.6314139066218,-1.26114060715192,-1.05043332910078,0,1.57484646766448,0,6.64171888936578,-0.0100503358535015,5.40167909028696,5.7648920687793,1.85990062859562,1.15428007891013,7.49125760037372,1.80912702726737,5.75339841281941,40.7839899394681,0.0723046963949825
"29","Ateles_paniscus",0,1,1,"Primates","Atelidae","Ateles","paniscus","3","6","1","2","2",0.63,7.28,-3.14,2.06,-50.44,-61.85,-56.14,0.08,157.69,1456.6,1696.86,0,9.07076216272106,6.35603821384007,7.50933526601659,5.43013479116822,13.7019331537293,0.307484699747961,0.783901543828409,0,1.17865499634165,0,6.97744923798313,0,6.11721575241354,6.17094874908178,2.07944154167984,2.22051269979676,7.65186644971495,2.99573227355399,6.69135146453099,42.7955304595019,-0.35037065050751
"30","Avahi_laniger",0,0,0,"Primates","Indriidae","Avahi","laniger","1","3","2","2","1",0.978231718467636,-14.08,-25.17,-19.63,50.45,46.57,48.51,0.18,176.9,1334.06,1600.05,1,6.99602253369377,5.61677109766657,6.84768675251602,4.91375721911977,11.3512942589764,-4.60517018598809,-4.60517018598809,1.79175946922805,3.68837932907225,2.19722457733622,5.89989735358249,0.00995033085316809,5.4805001098948,3.98146724969141,4.44088499168024,1.36164354749122,6.2504453746331,0.693147180559945,5.00495251096076,15.2025531597194,0.00404067173271095
"31","Avahi_occidentalis",0,0,0,"Primates","Indriidae","Avahi","occidentalis","2","1","1","2","1",1.76,-15.61,-19.15,-17.38,47.59,44.63,46.11,0.14,118.44,981.46,1557.76,1,6.72019602939192,5.46850541134742,6.40698130575754,5.14889878984706,8.93112634421523,-4.60517018598809,-3.91202300542815,1.09861228866811,2.37861977927004,1.09861228866811,4.97307187354129,0.0198026272961797,5.13835374611468,3.10242060305313,4.20454335452018,0,5.98446080364283,1.09861228866811,5.15937659726627,38.7447240491665,0.907133073582917
"32","Avahi_unicolor",0,0,0,"Primates","Indriidae","Avahi","unicolor","1","1","3","1","1",1.73606350881019,-13.77,-14.47,-14.12,48.58,48.01,48.3,0.18,140,1209.75,1682.36,1,4.40419344204457,4.85619688591327,5.76500248623103,4.63776825821081,7.82733659095436,-5.31693744275583,-3.65074625243612,2.19722457733622,2.69124308278583,2.19722457733622,4.97307187354129,0.331454431981397,4.89400334960098,1.91123209294927,4.37456760407414,0,5.64608273785683,0,4.54219516508873,18.5419805677208,-0.186486590276957
"33","Brachyteles_arachnoides",0,1,1,"Primates","Atelidae","Brachyteles","arachnoides","3","5","1","2","2",0.65,-22.21,-23.11,-22.66,-48.24,-49.07,-48.65,0.08,132.7,1243.51,1361.17,0,9.26267757130532,6.35990253437907,7.91480037412476,5.40155062118969,8.82410714008149,0.0392207131532813,0.751416088683921,3.2188758248682,3.91800507710569,3.2188758248682,6.93604142708264,0.0198026272961797,6.16798641300336,6.15304493773002,1.70292825552144,3.57804145645796,7.96423916459429,2.97552956623647,6.59962557126125,20.1083165404697,-0.28048182824598
"34","Brachyteles_hypoxanthus",0,0,0,"Primates","Atelidae","Brachyteles","hypoxanthus","3","1","3","1","1",0.996595836570662,-20.13,-20.89,-20.51,-43.9,-44.7,-44.3,0.05,122.82,1097.49,1297.03,0,8.0537091398681,6.11497435974285,6.71250997710045,5.00078484828839,8.62421273013395,-1.13185726487404,-0.329931623375631,3.09104245335832,4.20275043606589,3.09104245335832,6.13842987880926,-0.0100503358535015,5.69583327614416,4.69025554581731,6.00076710132277,2.93577511829636,6.82375324755055,2.05396032433248,6.27789550261078,14.0685523260715,0.334221169341032
"35","Bunopithecus_hoolock",0,0,0,"Primates","Hylobatidae","Bunopithecus","hoolock","3","5","1","2","2",0.612346615794286,27.8,19.08,23.44,99.51,92.54,96.03,0.08,153.6,1095.24,1318.69,1,8.80971354050827,6.30534419668367,7.53224306584159,5.44889022502741,12.4978893585629,-1.83258146374831,-1.46967597005894,0.693147180559945,4.27874728521988,1.09861228866811,6.63903719195136,0.00995033085316809,5.89774501981635,6.10481820192665,1.94591014905531,0,7.89695440666306,1.16315080980568,6.45382970234896,9.28706419754288,-0.532530154318688
"36","Cacajao_calvus",0,0,0,"Primates","Pitheciidae","Cacajao","calvus","3","4","1","2","2",0.75,-1.84,-9.62,-5.73,-65.4,-74.59,-69.99,0.08,211.86,1515.98,1535.61,0,8.13769987739682,6.29258713973878,7.1752601539951,5.19295685089021,11.5504046625652,-2.85527271147433,-2.13111511275508,0,0.703097511413113,0,6.65366270952391,0.00995033085316809,5.78074351579233,5.22132817554782,2.71469474382088,3.02760986780579,7.14103924209289,3.16547504814109,5.8268551989126,42.4552164707209,-0.193378004918928
"37","Cacajao_melanocephalus",0,0,0,"Primates","Pitheciidae","Cacajao","melanocephalus","3","3","1","2","2",1.09452227810142,4.03,-2.95,0.53,-61.26,-72.43,-66.84,-0.02,231.02,1580.97,1597.06,0,8.04609456287754,5.99146454710798,7.62180931299898,5.03979790295156,13.0517362355104,-1.31146944171642,-0.216603948381643,0,-1.96611285637283,0,5.6954786776408,-0.0100503358535015,5.37527840768417,5.17490964831755,3.78018191822726,4.02276537369648,6.63897116467198,3.40119738166216,5.8114701130494,39.394804864559,-0.18545602824586
"38","Callicebus_baptista",0,0,0,"Primates","Pitheciidae","Callicebus","baptista","3","2","1","1","2",1.50569297819044,-2.37,-3.95,-3.16,-56.41,-58.99,-57.7,0.13,141.91,1442.74,1647.66,0,6.41853609953764,5.58461236645277,6.77588171823164,5.01542737634447,9.27388777712052,-3.1252268376237,-1.30013401897207,0.693147180559945,1.48387468945875,0.693147180559945,5.58081290382041,0.519561566129565,5.45839401917852,3.5808239775531,4.1400068209833,1.75014641873342,6.61497331000818,1.44701523409658,4.96395135231579,47.5386206060014,-0.00929258506431157
"39","Callicebus_barbarabrownae",0,0,0,"Primates","Pitheciidae","Callicebus","barbarabrownae","1","1","3","1","1",1.46957969269808,-8.57,-13.02,-10.8,-37.52,-42.53,-40.02,0.07,73.82,977.93,1334.62,0,5.35997197782644,5.23735597625609,5.57097935163546,4.51216357004547,12.0271378272575,-4.45026028861718,-3.96905905186935,1.38629436111989,4.34562195278008,1.6094379124341,5.43409893514293,0.13143322419581,5.1409677619988,2.70235358511096,5.00140949277458,1.53779408183392,5.64608273785683,1.31000147893259,4.16743807249144,33.5496374877399,0.322392966837089
"41","Callicebus_brunneus",0,0,0,"Primates","Pitheciidae","Callicebus","brunneus","3","4","1","2","2",1.04184655955748,-7.82,-12.33,-10.07,-61.45,-65.09,-63.27,0.44,173.37,1299.02,1578.08,0,6.74622409679545,5.74609498590707,7.35114587369759,5.32498070346421,11.8320270589076,-3.2188758248682,-2.81341071676004,0,1.78339121955754,0.693147180559945,5.97998192261733,0.0198026272961797,5.83957664243928,4.13298631761305,3.11917075089489,0,6.67754571622491,0.916290731874155,4.99493134916913,35.7250913183728,-0.583007021978952
"42","Callicebus_caligatus",0,0,0,"Primates","Pitheciidae","Callicebus","caligatus","3","1","1","2","2",1.76,41.54,-1.93257681783438,32.0974571065453,141.47,129.55,-89.58,0.522866232402004,372.07,1828.29,1375.38954767929,0,6.90012625181765,6.10163611145181,8.57404600300902,5.11661357487862,10.8575782313938,-2.94755298744636,-3.37532450731859,0,-1.96611285637283,0,7.60464544582092,0.0198026272961797,7.0093874536478,1.56444054650336,2.46862562413335,4.71849887129509,6.85124099376243,0,5.01551682607108,72.7792003889566,1.17347211926367
"43","Callicebus_cinerascens",0,0,0,"Primates","Pitheciidae","Callicebus","cinerascens","3","2","1","2","1",1.23853661919254,-4.32,-12.46,-8.39,-58.37,-60.42,-59.39,0.34,180.52,1301.24,1525.97,0,6.90012625181765,5.88336658368209,6.58843322998067,5.25211935486506,11.6392717312871,-5.19876187456255,-4.38210534000576,0,-0.653926467406664,0,5.64406822176597,0.0198026272961797,5.14955278643222,3.4769691355391,3.82709920416873,0,6.27266090467704,0,4.26114739708892,38.0965880950641,0.648548369082266
"44","Callicebus_coimbrai",0,0,0,"Primates","Pitheciidae","Callicebus","coimbrai","3","6","1","1","2",1.30640699577364,-10.01,-11.61,-10.81,-36.3,-38.02,-37.16,0.09,112.76,1008.18,1867.47,0,6.65835836435252,5.75433073809056,6.8622352933045,5.22895050756331,9.46090996738238,-2.03990687691059,-0.642384563186539,2.89037175789616,4.25334062704584,2.89037175789616,5.77727642530524,0.39983340992842,6.02597440357487,4.32332244768389,5.57827379098343,0.578463081882616,6.7670371610175,1.48658114711507,5.08830007996691,37.4202935415822,-0.461377793580881
"45","Callicebus_cupreus",0,0,0,"Primates","Pitheciidae","Callicebus","cupreus","3","2","1","2","1",1.05,-2.5,-10.67,-6.58,-61.59,-74.92,-68.25,0.05,196.01,1529.55,1573.18,0,7.01841970401186,5.87208962006458,6.118367091395,4.86174851338854,13.445783866462,-2.70142609617796,-1.65610283770413,0,0.0676586484738149,0,5.97992320126142,0.00995033085316809,5.31122511976367,4.29864502573483,1.58719230348678,0,6.49755873939449,0.717839793150317,5.30752484729895,42.5217841604592,0.114469697247537
"47","Callicebus_donacophilus",0,0,0,"Primates","Pitheciidae","Callicebus","donacophilus","3","1","1","2","1",1.20600501300784,-10.45,-21.29,-15.87,-57.52,-67.21,-62.37,0.17,108.93,1238.19,1469.11,0,6.79980251746745,5.81574741279693,6.45007306703609,5.1845971334123,12.5733477784255,-3.39881556500314,-3.75602796569553,0,1.28923264827676,0,5.64551776482228,0.0198026272961797,5.11776380046149,4.30862637361303,2.69893766095488,0,6.3450234679837,0,4.54987374110524,35.6316619043045,-0.00364274120928288
"48","Callicebus_dubius",0,0,0,"Primates","Pitheciidae","Callicebus","dubius","3","1","1","2","1",1.76,-25.28,-14.3379574774443,-20.5721256817502,141.47,129.55,-89.58,0.494537708167844,41.9,453.11,995.352727546335,0,6.90012625181765,5.81218868124206,8.57404600300902,5.34435253467727,4.64015115488334,-4.30593485393635,-4.00359793835133,6.34738920965601,-1.96611285637283,3.55520385228698,6.31290522544215,0.0198026272961797,6.68108717532535,1.56444054650336,4.46212124018959,4.71849887129509,7.16580291244911,0,4.36929969864252,72.7792003889566,1.3064210977017
"49","Callicebus_hoffmannsi",0,0,0,"Primates","Pitheciidae","Callicebus","hoffmannsi","3","1","1","2","1",1.22035585239554,-1.95,-6,-3.97,-54.87,-59.21,-57.04,0.1,158.41,1417.63,1610.4,0,6.97317778429055,5.45561791282004,7.19464023254509,5.43504414195086,11.4935026575334,-3.53257260778714,-2.99847674788289,0,0.955511445027436,0,5.48161972158548,0.0198026272961797,5.40528733818421,3.87918630117642,2.38682469611856,0,6.85752464927505,0,5.15026656032261,44.4314397070127,-0.0707544702720388
