"","Spp","flavLabel","ZLabel","Zdiv","MSW05_Order","MSW05_Family","MSW05_Genus","MSW05_Species","X1.1_ActivityCycle","X6.1_DietBreadth","X12.1_HabitatBreadth","X12.2_Terrestriality","X6.2_TrophicLevel","X16.2_LittersPerYear_EXT","X26.2_GR_MaxLat_dd","X26.3_GR_MinLat_dd","X26.4_GR_MidRangeLat_dd","X26.5_GR_MaxLong_dd","X26.6_GR_MinLong_dd","X26.7_GR_MidRangeLong_dd","X27.4_HuPopDen_Change","X28.1_Precip_Mean_mm","X30.1_AET_Mean_mm","X30.2_PET_Mean_mm","paleotropical","logBodyMass_g","logHeadBodyLen_mm","logAgeatFirstBirth_d","logGestationLen_d","logGR_Area_km2","logHomeRange_km2","logHomeRange_Indiv_km2","logHuPopDen_Min_n.km2","logHuPopDen_Mean_n.km2","logHuPopDen_5p_n.km2","logInterbirthInterval_d","logLitterSize","logMaxLongevity_m","logNeonateBodyMass_g","logPopulationDensity_n.km2","logPopulationGrpSize","logSexualMaturityAge_d","logX10.2_SocialGrpSize","logWeaningAge_d","Temp_Mean_01degC4","logBodyMass_g_Resid"
"1","Allenopithecus_nigroviridis",0,0,0,"Primates","Cercopithecidae","Allenopithecus","nigroviridis","3","6","1","2","1",1.15514675860165,3.5,-3.85,-0.17,25.29,16.08,20.68,0.16,157.4,1517.75,1589.35,1,8.4658914759406,6.13120475011641,7.32434606053937,5.12139411430644,13.3196247604873,0.136767652956954,0.705127920832492,0.693147180559945,2.15059873599616,0.693147180559945,5.74973074399446,0.00995033085316809,5.62040086571715,5.48359288941835,1.11556470013412,3.58908301974146,6.93229688603987,3.68887945411394,4.66485318814926,40.1040043703701,0.576988970406268
"2","Allocebus_trichotis",0,0,0,"Primates","Cheirogaleidae","Allocebus","trichotis","2","4","1","2","2",1.15613215672791,-13.99,-19.18,-16.59,50.48,48.22,49.35,0.17,190.23,1388.15,1653.74,1,4.35786200767458,4.89776517030052,6.38983254815089,4.98376872783746,10.6569783742647,-3.40931898425078,-3.2307986752059,2.19722457733622,3.40153065945228,2.484906649788,5.55169678739657,0,5.17619724916457,2.6391429205061,2.63419519401269,0.693147180559945,6.61626170095045,0,4.66771240358293,17.0387732099079,-0.899899723361817
"3","Alouatta_belzebul",0,1,1,"Primates","Atelidae","Alouatta","belzebul","3","5","1","2","2",0.616385846115467,0.08,-13.69,-6.8,-34.79,-60.64,-47.71,0.12,164.35,1286.55,1549.83,0,8.72549271324286,6.31060894874962,7.61905950027058,4.86776747842257,14.4571337701651,-0.4424888384693,-1.27643759859838,0,2.81720351499873,0,6.8155211315774,0.371800228801071,6.29310739556599,6.12852726407586,2.83321334405622,1.35098048055585,7.80964780827227,2.00148000021012,5.10922723826035,38.2747779171845,-0.427103079469795
"4","Alouatta_caraya",1,1,1,"Primates","Atelidae","Alouatta","caraya","3","3","1","2","1",1.14,-12.1,-28.59,-20.34,-44.44,-65.47,-54.96,0.11,116.64,1193.12,1404.85,0,8.62639910404897,6.32464565963098,7.21092923020184,5.22531647366355,14.2438691652935,-2.92249355849031,-1.37048798155683,0,2.48573963609189,0.693147180559945,5.82192100267324,0.00995033085316809,5.49552753583574,5.56298666469074,4.38202663467388,1.98074524529428,7.15204956809093,2.18605127673809,5.77814755661151,27.5053887202552,0.306538443566052
"5","Alouatta_coibensis",0,0,0,"Primates","Atelidae","Alouatta","coibensis","3","4","3","2","2",1.04380600746948,7.94,7.31,7.63,-81.23,-81.89,-81.56,0.15,162,1540.96974943879,1566.30990771708,0,6.61552588838616,5.60637506810158,6.73427276939049,4.99131489606089,7.05545088385486,-4.03542555077312,-2.80451037525884,2.07944154167984,2.68512269645851,2.07944154167984,6.23251149414633,0.756248118326085,5.47848334602842,3.62489688370794,4.1524053323939,4.56801552425524,6.72949042094429,1.64865862558738,4.51896546298189,50.06411536,-0.06169113666356
"6","Alouatta_guariba",0,1,1,"Primates","Atelidae","Alouatta","guariba","3","4","1","2","1",0.637917161182677,-12.66,-29.6,-21.13,-38.58,-54.7,-46.64,0.06,133.23,1225.7,1332.19,0,8.55416715174032,6.2432538626121,8.0744779813597,5.23263611030311,13.6237193694028,-3.50655789731998,-3.34457096135271,1.79175946922805,4.66126692533996,2.56494935746154,6.87546450114217,-0.0100503358535015,6.52549083314859,5.18027091154168,4.48964709473255,2.18781179396229,7.9053155511419,2.00148000021012,6.82580075786933,14.85450490571,0.259233931556136
"7","Alouatta_macconnelli",0,0,0,"Primates","Atelidae","Alouatta","macconnelli","1","1","3","1","1",1.3972682848928,8.64,-3.5,2.57,-49.88,-67.51,-58.69,0.12,162.09,1501.28,1695.13,0,6.84132750447314,5.88669189491681,6.45673182420047,5.24720124091559,14.3338150888529,-0.885116576046334,-1.35005061336764,0,1.04380405217311,0,5.15817779456665,-0.0100503358535015,4.8936446342137,5.14056786537202,2.81498768198071,0,6.77962329028049,0.219772024273769,4.34154351580972,38.9064842187891,-0.687721595863182
"8","Alouatta_nigerrima",0,0,0,"Primates","Atelidae","Alouatta","nigerrima","1","2","2","2","2",1.76,-2.19,-9.07,-5.63,-55.22,-60.61,-57.92,0.09,170.18,1417.52,1594.65,0,3.44137917129499,4.60517018598809,5.67990013626788,4.7933279937461,12.1226600578504,-4.35253785384343,-4.50987584587682,0,0.364643113587909,0,4.97307187354129,0.340206580674325,4.63472898822964,1.56444054650336,2.99890676283702,1.1409400150704,5.64608273785683,0,3.68887945411394,43.4484359569084,-0.473593604308887
"9","Alouatta_palliata",0,1,1,"Primates","Atelidae","Alouatta","palliata","3","2","1","2","1",0.8,18.71,-4.8,6.95,-76.77,-95.57,-86.17,0.13,185.26,1299.96,1633.87,0,8.79133247285014,6.35671511504702,7.23138106647382,5.22262352217884,13.2348969609874,-1.66073120682165,-1.17118298150295,1.09861228866811,4.13003340463061,1.6094379124341,6.5284987070421,0.0198026272961797,5.7037824746562,5.76296291689223,4.07736793801498,2.65137276238365,7.36417962568743,2.57261223020711,6.20576914975499,31.7523959842111,-0.0700182055352728
"10","Alouatta_pigra",0,1,1,"Primates","Atelidae","Alouatta","pigra","3","2","1","2","1",0.84258534735872,21.6,16,18.8,-86.73,-92.43,-89.58,0.24,134.13,1373.84,1580.84,0,8.87794820055729,6.34025347802259,7.91555103605913,5.22531647366355,11.4228344416432,-1.20397280432594,-0.776528789498996,1.38629436111989,2.80517691183293,1.38629436111989,6.4411131697633,0.00995033085316809,5.48063892334199,6.17378610390194,2.14358936150359,2.52702404368227,7.80207010965379,1.70474809223843,5.04338676463772,39.5522862492215,0.142432533823674
"11","Alouatta_sara",0,0,0,"Primates","Atelidae","Alouatta","sara","3","1","3","1","1",1.03491533793013,-9.94,-19.49,-14.72,-57.79,-69.22,-63.5,0.13,109.48,1270.73,1488.29,0,8.79649625783713,6.46401134270691,7.53188529241154,5.41980705150728,13.1744666756502,1.46761048974745,2.08823600678973,0,1.11185751541813,0,6.13848990898687,-0.0100503358535015,5.31081738696741,6.54369503654648,4.28596702937326,2.18940783414689,7.66904500576385,2.0423481767809,5.69135531985831,35.9653428651077,-0.467590655190757
"12","Alouatta_seniculus",1,1,1,"Primates","Atelidae","Alouatta","seniculus","3","6","1","2","2",0.93,12.2,-10.84,0.68,-60.66,-77.13,-68.89,0.1,182.34,1449.76,1574.93,0,8.76378917197712,6.32831171343427,7.42159635170859,5.24649761781824,14.7385167744115,-2.30258509299405,-1.83258146374831,0,3.14802408389625,0,6.22920110072509,0.350656871613169,5.7037824746562,5.6816050297115,3.79526444481795,2.56486139211406,7.43261397695955,2.06686275947298,5.91361110790312,39.5775270182012,-0.0110989071611632
"13","Aotus_azarae",0,0,0,"Primates","Aotidae","Aotus","azarae","1","2","1","2","2",1.1,-9.91,-24.19,-17.05,-57.59,-68.65,-63.12,0.14,101.09,1186.23,1410.79,0,6.83472211363197,5.62935861611338,6.86042350866696,5.04134930958464,13.4052966722387,-1.96695690696395,-2.01075832961824,0,0.22314355131421,0,5.89989735358249,0,5.430961114823,4.47952383205073,2.76883167336207,1.7998850991168,6.44274379667547,1.41098697371026,5.43673057370166,36.7470730388837,-0.403955653471828
"14","Aotus_hershkovitzi",0,0,0,"Primates","Aotidae","Aotus","hershkovitzi","1","2","1","2","2",1.46584490419983,4.02,2.96,3.49,-73.65,-74.49,-74.07,0.17,129.17,1484.84,1491.67,0,6.68461172766793,5.49834009102569,6.43725194103025,5.35311525041806,8.66759571280843,3.02109310403259,3.70843695332947,1.38629436111989,4.46935046284556,1.38629436111989,5.5847012561222,0.356464025249678,5.20978599055003,4.36037755473086,0.86589039874253,2.16351115082333,5.99465387770787,0.409510408501981,4.78055469192556,19.2672187169249,-0.375884096280963
"15","Aotus_lemurinus",0,0,0,"Primates","Aotidae","Aotus","lemurinus","1","4","1","2","2",1.1,11.11,1.32,6.21,-70.97,-82.54,-76.76,0.09,190.02,1489.89,1653.86,0,6.76383871811923,5.72031177660741,6.40922244110032,4.88454283056873,12.6818270510686,-3.74824207780646,-2.02609946022262,1.09861228866811,4.15324220346959,1.6094379124341,5.89989735358249,0.00995033085316809,5.37527840768417,4.57954463834912,3.56755891887738,2.35434442377912,6.62691640501235,1.63870320979288,4.3117382815557,34.4166249092099,-0.392380132648135
"16","Aotus_miconax",0,0,0,"Primates","Aotidae","Aotus","miconax","1","2","1","2","2",1.41223701826771,-3.98,-7.93,-5.96,-75.39,-78.64,-77.01,0.2,141.98,1334.38,1443.94,0,6.68461172766793,5.83477369151301,6.53474040258222,5.08846474658307,11.1606222368556,-0.0684362080240075,0.547460802808423,1.09861228866811,1.94876321803772,1.09861228866811,5.63225859870696,0.0364398628376694,5.26189873509042,4.8239576938167,3.63309989540885,1.70802561870798,6.16295071650513,0.780486666682979,4.07271514736677,33.6110159898007,-0.441626104923237
"17","Aotus_nancymaae",0,0,0,"Primates","Aotidae","Aotus","nancymaae","1","2","1","2","2",1.19344889888265,-2.72,-6.47,-4.59,-66.61,-75.95,-71.28,0.05,228.04,1531.25,1533.13,0,6.67333589372355,5.63571584987828,6.59034186227547,5.14241014475144,11.9702616371915,-0.204226455459647,0.979010281131679,0,0.122217632724249,0,5.69460876939805,0.0198026272961797,5.59155128010897,4.33704496056429,3.33790253128984,2.49712652356307,6.13690987347707,1.38629436111989,4.16900860071656,46.5756259581317,-0.10583132472594
"18","Aotus_nigriceps",0,1,1,"Primates","Aotidae","Aotus","nigriceps","1","2","1","2","2",0.988453064917032,-2.03,-13.42,-7.72,-55.09,-76.5,-65.79,0.17,180.71,1432.2,1570.48,0,6.96318998587024,5.88050505304967,7.44533292532974,4.86849121740268,14.331058344748,-1.27570913348061,-0.90537158689904,0,0.824175442966349,0,6.4023786002528,0.146262879581504,5.45715493095818,4.74246576605805,3.63758615972639,2.07662715421056,7.42076513537653,1.19392246847243,5.49232272025046,40.4300969946382,-0.553021642552236
