"","Spp","flavLabel","ZLabel","Zdiv","MSW05_Order","MSW05_Family","MSW05_Genus","MSW05_Species","X1.1_ActivityCycle","X6.1_DietBreadth","X12.1_HabitatBreadth","X12.2_Terrestriality","X6.2_TrophicLevel","X16.2_LittersPerYear_EXT","X26.2_GR_MaxLat_dd","X26.3_GR_MinLat_dd","X26.4_GR_MidRangeLat_dd","X26.5_GR_MaxLong_dd","X26.6_GR_MinLong_dd","X26.7_GR_MidRangeLong_dd","X27.4_HuPopDen_Change","X28.1_Precip_Mean_mm","X30.1_AET_Mean_mm","X30.2_PET_Mean_mm","paleotropical","logBodyMass_g","logHeadBodyLen_mm","logAgeatFirstBirth_d","logGestationLen_d","logGR_Area_km2","logHomeRange_km2","logHomeRange_Indiv_km2","logHuPopDen_Min_n.km2","logHuPopDen_Mean_n.km2","logHuPopDen_5p_n.km2","logInterbirthInterval_d","logLitterSize","logMaxLongevity_m","logNeonateBodyMass_g","logPopulationDensity_n.km2","logPopulationGrpSize","logSexualMaturityAge_d","logX10.2_SocialGrpSize","logWeaningAge_d","Temp_Mean_01degC4","logBodyMass_g_Resid"
"11","Alouatta_sara",0,0,0,"Primates","Atelidae","Alouatta","sara","3","4","1","2","2",0.749771888795833,-9.94,-19.49,-14.72,-57.79,-69.22,-63.5,0.13,109.48,1270.73,1488.29,0,8.79649625783713,6.07586513190916,7.54916869173308,5.18268416037939,13.1744666756502,-0.0372727939023612,-0.467322363241663,0,1.11185751541813,0,6.49723614292775,-0.0100503358535015,5.68457911430637,5.73615996613717,4.34155372049113,3.88843582848837,7.65287696967744,3.63754771699575,5.4124395725024,35.9653428651077,0.181577164287467
"12","Alouatta_seniculus",1,1,1,"Primates","Atelidae","Alouatta","seniculus","3","6","1","2","2",0.93,12.2,-10.84,0.68,-60.66,-77.13,-68.89,0.1,182.34,1449.76,1574.93,0,8.76378917197712,6.32831171343427,7.42159635170859,5.24649761781824,14.7385167744115,-2.30258509299405,-1.83258146374831,0,3.14802408389625,0,6.22920110072509,0.350656871613169,5.7037824746562,5.6816050297115,3.79526444481795,2.46563052965465,7.43261397695955,2.06686275947298,5.91361110790312,39.5775270182012,0.0808646995288305
"13","Aotus_azarae",0,0,0,"Primates","Aotidae","Aotus","azarae","1","2","1","2","2",1.1,-9.91,-24.19,-17.05,-57.59,-68.65,-63.12,0.14,101.09,1186.23,1410.79,0,6.83472211363197,5.8122848708233,5.77856611389266,4.99548027204015,13.4052966722387,-0.998377916903715,-0.879312631898006,0,0.22314355131421,0,5.89989735358249,0,5.36781652449424,3.46296999238625,2.76883167336207,0.784027928101134,6.2099186827369,1.41098697371026,5.43673057370166,36.7470730388837,0.273356007712917
"14","Aotus_hershkovitzi",0,0,0,"Primates","Aotidae","Aotus","hershkovitzi","1","2","1","2","2",0.934470534942098,4.02,2.96,3.49,-73.65,-74.49,-74.07,0.17,129.17,1484.84,1491.67,0,6.68461172766793,5.5098993723137,6.71886733072589,5.28225957637744,8.66759571280843,-0.809393786052539,-0.897811186493573,1.38629436111989,4.46935046284556,1.38629436111989,6.26459688086715,-0.0100503358535015,5.42995102753872,3.60876300469748,1.9726708788585,0,6.88205253811651,0,6.18366559560818,19.2672187169249,-0.105776093583777
"15","Aotus_lemurinus",0,0,0,"Primates","Aotidae","Aotus","lemurinus","1","4","1","2","2",1.1,11.11,1.32,6.21,-70.97,-82.54,-76.76,0.09,190.02,1489.89,1653.86,0,6.76383871811923,5.72031177660741,6.85976109267904,4.88454283056873,12.6818270510686,-4.15084953053324,-3.79986886164544,1.09861228866811,4.15324220346959,1.6094379124341,5.89989735358249,0.00995033085316809,5.37527840768417,4.57954463834912,3.56755891887738,1.54292437957425,6.62691640501235,1.6352394142738,4.3117382815557,34.4166249092099,-0.430336855105696
"16","Aotus_miconax",0,0,0,"Primates","Aotidae","Aotus","miconax","1","2","1","2","2",0.802933495969959,-3.98,-7.93,-5.96,-75.39,-78.64,-77.01,0.2,141.98,1334.38,1443.94,0,6.68461172766793,5.63065823291255,6.29117720669319,5.04495281377297,11.1606222368556,-4.45938616735574,-3.71329052975453,1.09861228866811,1.94876321803772,1.09861228866811,6.45945102958736,-0.0100503358535015,5.1517455463689,3.43555675755298,4.79864011159001,0,5.90509558936369,0,4.6826214883283,33.6110159898007,0.259845324367592
"17","Aotus_nancymaae",0,0,0,"Primates","Aotidae","Aotus","nancymaae","1","2","1","2","2",1.30602026759897,-2.72,-6.47,-4.59,-66.61,-75.95,-71.28,0.05,228.04,1531.25,1533.13,0,6.67333589372355,5.24838881753878,5.56402054877958,4.86005762995433,11.9702616371915,-2.71987540111903,-1.64993834627489,0,0.122217632724249,0,5.66615936308411,0.0198026272961797,5.04002805614253,3.33968521862646,3.33790253128984,1.35351786847208,6.13103455153083,1.38629436111989,4.91960139211975,46.5756259581317,0.415879163751918
"18","Aotus_nigriceps",0,1,1,"Primates","Aotidae","Aotus","nigriceps","1","2","1","2","2",1.02003534574621,-2.03,-13.42,-7.72,-55.09,-76.5,-65.79,0.17,180.71,1432.2,1570.48,0,6.96318998587024,5.88050505304967,5.90252008068663,4.8626421758086,14.331058344748,-1.85271655797193,-0.934029529768305,0,0.824175442966349,0,6.24868082095514,0.0997450309004621,5.50330186856145,4.24803737177005,3.63758615972639,0.503879143850846,5.89734651955392,1.19392246847243,4.78013375027987,40.4300969946382,-0.249290989778198
"19","Aotus_trivirgatus",0,1,1,"Primates","Aotidae","Aotus","trivirgatus","1","3","1","2","2",1.28,9.06,-0.76,4.15,-60.35,-70.9,-65.62,0.2,178.6,1488.11,1676.33,0,6.81607849041023,5.88050505304967,6.78366489375109,4.89387673348606,13.2894731866687,-3.91202300542815,-2.99573227355399,0,0.615185639090233,0,5.6021188208797,0.0582689081239758,5.71571104552148,4.56943937603229,3.19335286763712,1.28898450903071,6.60204500401097,1.14740245283754,4.33349268767803,37.6507955601159,-0.297856600816848
"20","Aotus_vociferans",0,0,0,"Primates","Aotidae","Aotus","vociferans","1","2","1","2","1",1.04080611748478,7.09,-4.95,1.06,-60.6,-78.2,-69.4,0.1,217.44,1476.39,1511.64,0,6.77192410102027,5.42956244984749,6.5725014773624,4.94558298314846,14.019361192058,-3.27805594965227,-2.75913351999926,0,1.84054963339749,0,6.14263078711617,0.0198026272961797,5.15634303804938,3.81489307494927,3.15742586255198,0.79067787440535,6.35055131011156,1.19392246847243,5.15399506378839,40.9520911338128,0.0300228328025258
"21","Arctocebus_aureus",0,0,0,"Primates","Lorisidae","Arctocebus","aureus","1","4","2","2","2",1.50788586408115,5.23,-6.05,-0.41,18.65,8.69,13.67,0.08,150.36,1305.13,1502.14,1,5.45600464238363,5.39228359553764,6.47738556533912,4.84010441180595,13.6856751040788,-3.98659433865253,-3.11915409866221,0,2.60786147384678,0.693147180559945,5.0559507732084,0.0641120776265477,5.21093651020347,2.79554340822919,4.35498177434587,1.12103348820596,6.23647433391339,0.427829690537883,4.49622181907731,35.7835779288488,0.0691085354525028
"22","Arctocebus_calabarensis",0,0,0,"Primates","Lorisidae","Arctocebus","calabarensis","1","3","2","1","2",1.76,7.45,3.58,5.52,13.39,6.02,9.71,0.11,184.44,1217.99,1530.26,1,5.5529983438604,5.48059725580725,6.03529002664801,4.89589761662583,12.1286180025927,-2.88337387209447,-1.82524281674929,1.94591014905531,4.9788693913326,2.07944154167984,4.97307187354129,0.00995033085316809,5.04985600724954,3.46009502290964,1.82454929205105,0,5.70014252473561,0,4.69373036296757,37.6751207250391,-0.434449916164509
"23","Ateles_belzebuth",0,0,0,"Primates","Atelidae","Ateles","belzebuth","3","2","1","2","1",1.09909965079396,4.08,-4.98,-0.44,-60.12,-78.54,-69.33,0.11,227.01,1493.34,1512.96,0,8.80873082164357,6.12970359133175,6.54947188737044,4.92870191133357,13.8454229190557,0.824175442966349,1.17557332980424,0,1.02604159583327,0,5.92164159361619,0.0198026272961797,5.8171111599632,5.00413045900478,2.60194867021966,3.1345600212357,6.86641908111287,2.67414864942653,5.32683994983919,44.0882486375551,0.913267421331136
"24","Ateles_chamek",0,0,0,"Primates","Atelidae","Ateles","chamek","3","2","1","2","1",1.05655087621676,-2.58,-11.43,-7.01,-62.25,-77.21,-69.73,0.1,194.51,1504.72,1569.06,0,8.86133876964861,6.11871374802345,7.88546653418885,5.52655044141419,13.8063712312583,0.148420005118273,0.671534909971453,0,0.482426149244293,0,6.29881226569347,-0.0100503358535015,5.24187826901236,5.96248229904498,1.22082992139236,1.47368881240867,7.72308950250741,2.26565907105896,5.47934429878823,42.2626121110746,0.267641052568975
"25","Ateles_fusciceps",0,0,0,"Primates","Atelidae","Ateles","fusciceps","3","2","1","2","1",0.71,11.11,1.77,6.44,-73.92,-79.12,-76.52,0.11,220.34,1483.74,1654.37,0,9.11250039493151,6.19266919090344,7.48093579149489,5.41476617919128,12.2139402644894,-1.05398345071764,0.436495999589866,1.38629436111989,4.45353301132513,1.6094379124341,6.74718738615041,0.00995033085316809,5.66296048013595,6.21458809822219,5.87123793789266,2.69806011800417,7.49536415030214,2.47072949300115,6.17939534266645,33.6277701877383,-0.16214545526316
"26","Ateles_geoffroyi",0,1,1,"Primates","Atelidae","Ateles","geoffroyi","3","2","1","2","1",0.64,24.09,0.67,12.38,-70.23,-98.85,-84.54,0.14,153.93,1344.08,1624.94,0,8.93358505121332,6.07089937775402,7.640363528423,5.42217082871503,13.6005945548601,-0.3147107448397,0.0676586484738149,1.09861228866811,4.00987540559565,1.6094379124341,6.95478198440989,0.00995033085316809,5.79179335197891,6.05408717158709,2.94759189822606,3.73805025909788,7.65186644971495,3.73766961828337,6.70484318457217,34.9597677538837,-0.326186967687734
"27","Ateles_hybridus",0,0,0,"Primates","Atelidae","Ateles","hybridus","1","2","2","2","2",0.80586195886546,11.35,6.26,8.8,-66.36,-75.27,-70.82,0.13,114.72,1343.77,1685.22,0,6.87173975588011,5.44765403978444,6.66808203130256,5.23349385965943,11.8820295856755,-2.07492045167651,-2.21151650771824,0.693147180559945,3.98898404656427,0.693147180559945,6.66353197049669,-0.0100503358535015,5.82401176545181,4.46760680596869,4.74597204186431,2.46724428205814,6.67219177676651,2.66372836622137,5.83264089350253,42.6618310873742,-0.738866283876033
"28","Ateles_marginatus",0,0,0,"Primates","Atelidae","Ateles","marginatus","3","2","1","2","1",0.932624812732609,-0.54,-8.84,-4.69,-47.7,-64.33,-56.01,0.11,169.03,1421.4,1592.48,0,8.73701603527936,6.13181327381328,7.68255559104635,5.58129228085703,13.6314139066218,-0.713577399066454,1.01224292376196,0,1.57484646766448,0,6.05234542245761,-0.0100503358535015,5.67054432865313,5.60130068150727,2.99857036946704,0.848676737679312,7.47364095100366,0.725079604348922,5.16651246436486,40.7839899394681,0.468893906585702
"29","Ateles_paniscus",0,1,1,"Primates","Atelidae","Ateles","paniscus","3","6","1","2","2",0.63,7.28,-3.14,2.06,-50.44,-61.85,-56.14,0.08,157.69,1456.6,1696.86,0,9.07076216272106,6.35603821384007,7.50933526601659,5.43013479116822,13.7019331537293,0.307484699747961,0.783901543828409,0,1.17865499634165,0,6.97744923798313,0,6.11721575241354,6.17094874908178,2.07944154167984,4.63202756776885,7.65186644971495,2.99573227355399,6.69135146453099,42.7955304595019,-0.321419655514709
"30","Avahi_laniger",0,0,0,"Primates","Indriidae","Avahi","laniger","1","3","2","2","1",1.00782107481845,-14.08,-25.17,-19.63,50.45,46.57,48.51,0.18,176.9,1334.06,1600.05,1,6.99602253369377,5.61677109766657,6.84768675251602,4.91375721911977,11.3512942589764,-4.60517018598809,-4.60517018598809,1.79175946922805,3.68837932907225,2.19722457733622,5.89989735358249,0.00995033085316809,5.50691738497469,3.54179352570656,4.44088499168024,0,6.27469037541623,0.693147180559945,5.00495251096076,15.2025531597194,0.577740615244102
"31","Avahi_occidentalis",0,0,0,"Primates","Indriidae","Avahi","occidentalis","2","1","1","2","1",1.00364870712651,-15.61,-19.15,-17.38,47.59,44.63,46.11,0.14,118.44,981.46,1557.76,1,6.72019602939192,5.72796558909088,6.27284922650358,4.56826880227102,8.93112634421523,-4.60517018598809,-3.91202300542815,1.09861228866811,2.37861977927004,1.09861228866811,5.75633316262751,0.0198026272961797,5.04723654918792,2.95301223591202,4.20454335452018,0.543955670812908,5.67324252225771,1.09861228866811,4.91177048010556,38.7447240491665,0.758207159564274
"32","Avahi_unicolor",0,0,0,"Primates","Indriidae","Avahi","unicolor","1","1","3","1","1",1.08322678448464,-13.77,-14.47,-14.12,48.58,48.01,48.3,0.18,140,1209.75,1682.36,1,5.87200157182932,5.01991347953997,6.37036384331649,4.73349398821916,7.82733659095436,-4.84139382485031,-4.66474713209072,2.19722457733622,2.69124308278583,2.19722457733622,5.83955055438966,0.156613874410767,4.63472898822964,2.46629744294057,6.23083571552684,2.92127270619925,5.64608273785683,1.65694768575864,4.73358816130999,18.5419805677208,0.462210154983423
"33","Brachyteles_arachnoides",0,1,1,"Primates","Atelidae","Brachyteles","arachnoides","3","5","1","2","2",0.65,-22.21,-23.11,-22.66,-48.24,-49.07,-48.65,0.08,132.7,1243.51,1361.17,0,9.26267757130532,6.35990253437907,7.91480037412476,5.40155062118969,8.82410714008149,0.0392207131532813,0.751416088683921,3.2188758248682,3.91800507710569,3.2188758248682,6.93604142708264,0.0198026272961797,5.73934891457954,5.70187702301184,1.70292825552144,2.26292633183451,7.96423916459429,2.97552956623647,6.59962557126125,20.1083165404697,0.411545518637198
"34","Brachyteles_hypoxanthus",0,0,0,"Primates","Atelidae","Brachyteles","hypoxanthus","3","3","1","1","1",0.891179387100211,-20.13,-20.89,-20.51,-43.9,-44.7,-44.3,0.05,122.82,1097.49,1297.03,0,9.02193392968899,6.47417350298343,7.04865397676071,5.1159392561653,8.62421273013395,0.443710286838893,0.425307028409521,3.09104245335832,4.20275043606589,3.09104245335832,6.5598824439275,0.0856681748529967,4.73755141331903,4.8695557417619,2.12202968219713,3.2464553091701,7.08031560040043,3.07934489815349,5.98777561863873,14.0685523260715,1.06506263639245
"35","Bunopithecus_hoolock",0,0,0,"Primates","Hylobatidae","Bunopithecus","hoolock","3","5","1","2","2",0.727984579690277,27.8,19.08,23.44,99.51,92.54,96.03,0.08,153.6,1095.24,1318.69,1,8.80971354050827,6.30534419668367,7.81791969559547,5.44889022502741,12.4978893585629,-1.83258146374831,-1.46967597005894,0.693147180559945,4.27874728521988,1.09861228866811,6.6195971068236,0.00995033085316809,5.96516620990428,5.87017461925684,1.94591014905531,0.51825524914343,7.89695440666306,1.16315080980568,6.45382970234896,9.28706419754288,-0.133788060489873
"36","Cacajao_calvus",0,0,0,"Primates","Pitheciidae","Cacajao","calvus","3","4","1","2","2",0.75,-1.84,-9.62,-5.73,-65.4,-74.59,-69.99,0.08,211.86,1515.98,1535.61,0,8.13769987739682,6.29258713973878,7.1752601539951,5.19295685089021,11.5504046625652,-0.348415943706185,0.0953411205532795,0,0.703097511413113,0,6.65366270952391,0.00995033085316809,5.78074351579233,5.66067157325791,2.71469474382088,3.60091812343419,7.14103924209289,3.16547504814109,5.8268551989126,42.4552164707209,-0.569679686116369
"37","Cacajao_melanocephalus",0,0,0,"Primates","Pitheciidae","Cacajao","melanocephalus","3","3","1","2","2",1.25658340958505,4.03,-2.95,0.53,-61.26,-72.43,-66.84,-0.02,231.02,1580.97,1597.06,0,8.04609456287754,5.99146454710798,7.54755609742578,5.05287184208946,13.0517362355104,-2.12749021587534,-1.41257546378499,0,-1.96611285637283,0,5.54341326915835,-0.0100503358535015,5.37527840768417,4.82190187657676,1.01675282692336,4.38512908171601,7.43995661222523,3.40119738166216,5.31927787060417,39.394804864559,0.593864690560212
"38","Callicebus_baptista",0,0,0,"Primates","Pitheciidae","Callicebus","baptista","1","3","1","1","2",0.967863999174101,-2.37,-3.95,-3.16,-56.41,-58.99,-57.7,0.13,141.91,1442.74,1647.66,0,5.74862637287448,5.27381732251964,6.02307789986212,4.81148840116022,9.27388777712052,-3.3716966379639,-3.00052438556612,0.693147180559945,1.48387468945875,0.693147180559945,6.01938316908219,-0.0100503358535015,4.63472898822964,3.08113627318638,4.50424717677305,1.82001519503636,5.89474110383634,1.22550010601641,4.96501425834294,47.5386206060014,-0.380070784120944
"39","Callicebus_barbarabrownae",0,0,0,"Primates","Pitheciidae","Callicebus","barbarabrownae","3","6","3","1","2",1.2952878517151,-8.57,-13.02,-10.8,-37.52,-42.53,-40.02,0.07,73.82,977.93,1334.62,0,7.47011968494759,5.93830678335603,7.33176997011786,5.44777794324939,12.0271378272575,0.985026219119911,1.53547602352952,1.38629436111989,4.34562195278008,1.6094379124341,5.86677829052046,0.293291169886276,5.90022931850837,5.46261550598915,3.31166402218382,4.67081551977604,7.55184697616576,3.62629764459707,5.69935499505706,33.5496374877399,-0.734667634730236
"41","Callicebus_brunneus",0,0,0,"Primates","Pitheciidae","Callicebus","brunneus","3","4","1","2","2",1.04285692226024,-7.82,-12.33,-10.07,-61.45,-65.09,-63.27,0.44,173.37,1299.02,1578.08,0,6.74622409679545,5.43729966932813,7.38697903382893,5.01984689181875,11.8320270589076,-3.2188758248682,-2.81341071676004,0,1.78339121955754,0.693147180559945,6.22348302053274,0.0198026272961797,5.06201417111481,4.07238334146723,3.6549123744132,0.320181763429478,7.1252508162789,0.916290731874155,5.50087213642709,35.7250913183728,-0.185421838661873
"42","Callicebus_caligatus",0,0,0,"Primates","Pitheciidae","Callicebus","caligatus","3","3","1","2","2",0.46,17.0039094154906,-4.04332052057479,6.477435991696,48.3791230210087,12.2500710245383,4.7120896374554,0.274179640956829,270.710076554818,1828.29,1881.47014118635,0,6.90012625181765,5.3470116033711,7.89619266925422,5.46189322586711,14.1887002037318,-6.21460809842219,-5.68652793109913,0.687495670239123,4.18670144821947,1.25069272674437,7.60464544582092,0.0198026272961797,6.26113573314127,4.5012665118071,2.19770945172101,0.781370477017528,8.18163212580787,0,5.86447898415629,33.2103252001724,-0.725346358549111
"43","Callicebus_cinerascens",0,0,0,"Primates","Pitheciidae","Callicebus","cinerascens","3","4","1","2","2",1.0928565869367,-4.32,-12.46,-8.39,-58.37,-60.42,-59.39,0.34,180.52,1301.24,1525.97,0,6.90012625181765,5.7806284119154,7.09380912834307,5.02132751079182,11.6392717312871,-2.8553433617908,-2.95835294990214,0,-0.653926467406664,0,5.99486787091401,0.0198026272961797,4.95919916451946,4.35842901321438,1.14529259927798,0,6.84272241765956,0,4.76293191113418,38.0965880950641,-0.147071512541482
"44","Callicebus_coimbrai",0,0,0,"Primates","Pitheciidae","Callicebus","coimbrai","1","3","1","2","1",1.0594804553433,-10.01,-11.61,-10.81,-36.3,-38.02,-37.16,0.09,112.76,1008.18,1867.47,0,5.85685023838854,5.35369967238529,7.08401811682719,4.82699085995487,9.46090996738238,-6.21460809842219,-6.14694944994838,2.89037175789616,4.25334062704584,2.89037175789616,5.7428497666841,0.0338477013320006,5.01558043113687,2.72249764714605,4.50746382449782,0.91602124229437,6.62633200577107,1.39987588322591,4.26235381283475,37.4202935415822,0.455818045659342
"45","Callicebus_cupreus",0,0,0,"Primates","Pitheciidae","Callicebus","cupreus","3","1","1","2","1",1.05,-2.5,-10.67,-6.58,-61.59,-74.92,-68.25,0.05,196.01,1529.55,1573.18,0,7.01841970401186,5.87208962006458,7.07208373974268,4.86174851338854,13.445783866462,-3.89987206904274,-3.26098683243639,0,0.0676586484738149,0,5.97992320126142,0.00995033085316809,5.32753156772127,4.29864502573483,1.58719230348678,0.898463822050719,6.73391113957145,0.717839793150317,5.30752484729895,42.5217841604592,-0.142641575087477
"47","Callicebus_donacophilus",0,0,0,"Primates","Pitheciidae","Callicebus","donacophilus","3","4","1","2","2",1.06377764036529,-10.45,-21.29,-15.87,-57.52,-67.21,-62.37,0.17,108.93,1238.19,1469.11,0,6.79980251746745,5.76854962656382,7.60977338716818,5.42370126187144,12.5733477784255,-3.22897968996271,-2.53813199555567,0,1.28923264827676,0,6.23124096686975,0.0198026272961797,5.94186802136534,4.61439345254959,4.06680921718208,1.00139523457125,7.61355854564755,0,6.07306942596149,35.6316619043045,-0.704392908413969
"48","Callicebus_dubius",0,0,0,"Primates","Pitheciidae","Callicebus","dubius","3","4","1","2","2",1.58060769231161,15.8771247254322,-12.7222272932495,1.58028221656262,49.2649466687883,0.865460141110661,-33.8696450704036,0.0147617209134784,217.824394112961,1598.89643730217,1689.3574015571,0,6.90012625181765,5.77106746753855,7.89330652729037,5.6159707774958,16.1921684343501,-0.908586879887617,0.0949055909105222,0,3.73767497915419,0.68540009043003,5.63406954412798,0.0198026272961797,6.72394099870176,4.56799506750939,-0.138512602212445,0.267470338830995,7.84955107778926,0,5.17198278244977,43.8009007709943,0.00480946506955604
"49","Callicebus_hoffmannsi",0,0,0,"Primates","Pitheciidae","Callicebus","hoffmannsi","3","3","1","2","2",1.55914329327381,-1.95,-6,-3.97,-54.87,-59.21,-57.04,0.1,158.41,1417.63,1610.4,0,6.97317778429055,5.7719584710205,7.37501514817918,5.28814805816983,11.4935026575334,-1.17854393887584,-0.49986306701148,0,0.955511445027436,0,5.34754632261227,0.0198026272961797,5.36781779948907,4.48929013348764,3.29193716216594,0.543181361700936,7.10162027786099,0,5.4525456181963,44.4314397070127,-0.040883006453403
