"","Spp","flavLabel","ZLabel","Zdiv","MSW05_Order","MSW05_Family","MSW05_Genus","MSW05_Species","X1.1_ActivityCycle","X6.1_DietBreadth","X12.1_HabitatBreadth","X12.2_Terrestriality","X6.2_TrophicLevel","X16.2_LittersPerYear_EXT","X26.2_GR_MaxLat_dd","X26.3_GR_MinLat_dd","X26.4_GR_MidRangeLat_dd","X26.5_GR_MaxLong_dd","X26.6_GR_MinLong_dd","X26.7_GR_MidRangeLong_dd","X27.4_HuPopDen_Change","X28.1_Precip_Mean_mm","X30.1_AET_Mean_mm","X30.2_PET_Mean_mm","paleotropical","logBodyMass_g","logHeadBodyLen_mm","logAgeatFirstBirth_d","logGestationLen_d","logGR_Area_km2","logHomeRange_km2","logHomeRange_Indiv_km2","logHuPopDen_Min_n.km2","logHuPopDen_Mean_n.km2","logHuPopDen_5p_n.km2","logInterbirthInterval_d","logLitterSize","logMaxLongevity_m","logNeonateBodyMass_g","logPopulationDensity_n.km2","logPopulationGrpSize","logSexualMaturityAge_d","logX10.2_SocialGrpSize","logWeaningAge_d","Temp_Mean_01degC4","logBodyMass_g_Resid"
"11","Alouatta_sara",0,0,0,"Primates","Atelidae","Alouatta","sara","3","3","1","1","2",0.619452289487869,-9.94,-19.49,-14.72,-57.79,-69.22,-63.5,0.13,109.48,1270.73,1488.29,0,8.79649625783713,6.4784431805255,7.64387175296157,5.08951860073351,13.1744666756502,-1.50209221795359,-0.327593339087216,0,1.11185751541813,0,6.82678869892804,0.00667963055744527,6.0223300400548,5.87287633263342,4.12220727207973,3.09225872321509,7.9258441232884,2.385444851554,6.12234287927465,35.9653428651077,-0.262020758298999
"12","Alouatta_seniculus",1,1,1,"Primates","Atelidae","Alouatta","seniculus","3","6","1","2","2",0.93,12.2,-10.84,0.68,-60.66,-77.13,-68.89,0.1,182.34,1449.76,1574.93,0,8.76378917197712,6.32831171343427,7.42159635170859,5.24649761781824,14.7385167744115,-2.30258509299405,-1.83258146374831,0,3.14802408389625,0,6.22920110072509,0.350656871613169,5.7037824746562,5.6816050297115,3.79526444481795,0.981954105040679,7.43261397695955,2.06686275947298,5.91361110790312,39.5775270182012,0.202421339669445
"13","Aotus_azarae",0,0,0,"Primates","Aotidae","Aotus","azarae","1","2","1","2","2",1.1,-9.91,-24.19,-17.05,-57.59,-68.65,-63.12,0.14,101.09,1186.23,1410.79,0,6.83472211363197,5.96797003238459,7.05496823061046,4.87715589956684,13.4052966722387,-3.36111941837652,-2.75474988391414,0,0.22314355131421,0,5.89989735358249,0,5.12395226671727,4.35096631728915,2.76883167336207,1.15388971948818,6.55899851554808,1.41098697371026,5.43673057370166,36.7470730388837,-0.391519247304275
"14","Aotus_hershkovitzi",0,0,0,"Primates","Aotidae","Aotus","hershkovitzi","1","2","1","2","2",0.660494048137272,4.02,2.96,3.49,-73.65,-74.49,-74.07,0.17,129.17,1484.84,1491.67,0,6.68461172766793,5.42622901304047,6.65070459308194,5.56707281820002,8.66759571280843,-3.8728632319348,-3.68290162729106,1.38629436111989,4.46935046284556,1.38629436111989,7.19212609318259,-0.0100503358535015,5.52627729168632,4.12040646355594,6.06160034489215,0.36365432439256,6.57635239023662,0.83430438135761,5.88106144135144,19.2672187169249,-1.30342720970417
"15","Aotus_lemurinus",0,0,0,"Primates","Aotidae","Aotus","lemurinus","1","4","1","2","2",1.1,11.11,1.32,6.21,-70.97,-82.54,-76.76,0.09,190.02,1489.89,1653.86,0,6.76383871811923,5.72031177660741,7.03061110118166,4.88454283056873,12.6818270510686,-3.7309635459318,-2.3709512032264,1.09861228866811,4.15324220346959,1.6094379124341,5.89989735358249,0.00995033085316809,5.37527840768417,4.57954463834912,3.56755891887738,1.56373129034322,6.62691640501235,0.682525079127137,4.3117382815557,34.4166249092099,-0.39263846753986
"16","Aotus_miconax",0,0,0,"Primates","Aotidae","Aotus","miconax","1","2","1","2","2",1.14797510808266,-3.98,-7.93,-5.96,-75.39,-78.64,-77.01,0.2,141.98,1334.38,1443.94,0,6.68461172766793,5.77671569400469,5.91568788129042,5.00180150204401,11.1606222368556,-0.481011257430217,0.33687546938683,1.09861228866811,1.94876321803772,1.09861228866811,5.92687559704092,0.264258317295182,5.35364180265433,3.54714252212698,2.37012823646513,0.262166874348279,6.50364005700273,0,5.22303468266329,33.6110159898007,-0.053294345643426
"17","Aotus_nancymaae",0,0,0,"Primates","Aotidae","Aotus","nancymaae","1","2","1","2","2",1.13774236201532,-2.72,-6.47,-4.59,-66.61,-75.95,-71.28,0.05,228.04,1531.25,1533.13,0,6.67333589372355,5.62394430628104,7.00577681782695,4.87483240467954,11.9702616371915,-3.97296638658319,-3.59203131897184,0,0.122217632724249,0,5.87711038022886,0.0198026272961797,5.61989494268315,3.6792282248275,3.33790253128984,2.30074278871122,6.84574772137198,1.38629436111989,5.25611114210049,46.5756259581317,0.0243102468229876
"18","Aotus_nigriceps",0,1,1,"Primates","Aotidae","Aotus","nigriceps","1","2","1","2","2",1.06107279427275,-2.03,-13.42,-7.72,-55.09,-76.5,-65.79,0.17,180.71,1432.2,1570.48,0,6.96318998587024,5.88050505304967,7.09618628430206,5.00023983784359,14.331058344748,-4.01572628990584,-3.29639098340084,0,0.824175442966349,0,6.10773211849248,0.0206133054621701,5.06502940291669,4.34950345810185,3.63758615972639,1.18680661040305,7.11413502313828,1.19392246847243,4.97353097992635,40.4300969946382,-0.241982392456218
"19","Aotus_trivirgatus",0,1,1,"Primates","Aotidae","Aotus","trivirgatus","1","3","1","2","2",1.28,9.06,-0.76,4.15,-60.35,-70.9,-65.62,0.2,178.6,1488.11,1676.33,0,6.81607849041023,5.88050505304967,6.78366489375109,4.89387673348606,13.2894731866687,-3.91202300542815,-2.99573227355399,0,0.615185639090233,0,5.6021188208797,0.0582689081239758,5.71571104552148,4.56943937603229,3.19335286763712,2.01445609626851,6.60204500401097,1.14740245283754,4.33349268767803,37.6507955601159,-0.161215342766909
"20","Aotus_vociferans",0,0,0,"Primates","Aotidae","Aotus","vociferans","1","2","1","2","1",1.41994459660066,7.09,-4.95,1.06,-60.6,-78.2,-69.4,0.1,217.44,1476.39,1511.64,0,6.77192410102027,5.61337831801188,6.95973784620357,4.87632424938236,14.019361192058,-4.39549888803892,-4.41461725036027,0,1.84054963339749,0,5.14984741356808,0.0198026272961797,5.6992395765911,3.70494101679851,3.15742586255198,1.05079112218616,6.50435548401293,1.19392246847243,4.49695523227429,40.9520911338128,0.6013173140062
"21","Arctocebus_aureus",0,0,0,"Primates","Lorisidae","Arctocebus","aureus","1","3","1","2","2",1.65987925370631,5.23,-6.05,-0.41,18.65,8.69,13.67,0.08,150.36,1305.13,1502.14,1,5.45600464238363,5.59600787496538,6.60114699923748,4.81693505227589,13.6856751040788,-3.45191583335323,-3.65588141042333,0,2.60786147384678,0.693147180559945,5.17285660380411,0.52020105614459,5.74507162189356,3.01761171268468,2.1563700120779,0.412761307130638,6.30930815488818,0,4.48070127331418,35.7835779288488,0.0874008840682847
"22","Arctocebus_calabarensis",0,0,0,"Primates","Lorisidae","Arctocebus","calabarensis","1","3","2","2","2",1.76,7.45,3.58,5.52,13.39,6.02,9.71,0.11,184.44,1217.99,1530.26,1,5.5529983438604,5.48059725580725,6.03529002664801,4.89589761662583,12.1286180025927,-4.11946609910623,-3.15673789132258,1.94591014905531,4.9788693913326,2.07944154167984,4.97307187354129,0.00995033085316809,5.04985600724954,3.46009502290964,1.82454929205105,0.629451038540786,5.70014252473561,0,4.69373036296757,37.6751207250391,-0.230269006988639
"23","Ateles_belzebuth",0,0,0,"Primates","Atelidae","Ateles","belzebuth","3","2","1","2","1",0.870242590052938,4.08,-4.98,-0.44,-60.12,-78.54,-69.33,0.11,227.01,1493.34,1512.96,0,8.80873082164357,6.12970359133175,7.13543636833293,4.92870191133357,13.8454229190557,0.824175442966349,1.17557332980424,0,1.02604159583327,0,6.47968839286617,0.0198026272961797,5.8171111599632,5.47823193200984,2.60194867021966,3.64346117643811,7.41845032662278,2.67414864942653,5.83486676123461,44.0882486375551,0.37979150331978
"24","Ateles_chamek",0,0,0,"Primates","Atelidae","Ateles","chamek","3","2","1","2","1",0.885097544486755,-2.58,-11.43,-7.01,-62.25,-77.21,-69.73,0.1,194.51,1504.72,1569.06,0,8.86133876964861,6.11871374802345,8.13432008065851,5.27973746223831,13.8063712312583,0.148420005118273,-0.130487305875925,0,0.482426149244293,0,6.40708799373912,-0.0100503358535015,5.60941917421283,6.69117252568488,1.22082992139236,3.94348764127091,7.86295001867106,3.40916384588058,5.6410081573662,42.2626121110746,-0.364198205342328
"25","Ateles_fusciceps",0,0,0,"Primates","Atelidae","Ateles","fusciceps","3","2","1","2","1",0.71,11.11,1.77,6.44,-73.92,-79.12,-76.52,0.11,220.34,1483.74,1654.37,0,9.11250039493151,6.19266919090344,7.48093579149489,5.41476617919128,12.2139402644894,-3.22842544487197,-2.77071657080437,1.38629436111989,4.45353301132513,1.6094379124341,6.74718738615041,0.00995033085316809,5.66296048013595,6.21458809822219,4.54815969426722,1.2472469876503,7.49536415030214,1.41202483531741,6.17939534266645,33.6277701877383,-0.241785542289519
"26","Ateles_geoffroyi",0,1,1,"Primates","Atelidae","Ateles","geoffroyi","3","2","1","2","1",0.64,24.09,0.67,12.38,-70.23,-98.85,-84.54,0.14,153.93,1344.08,1624.94,0,8.93358505121332,6.07089937775402,7.640363528423,5.42217082871503,13.6005945548601,-0.3147107448397,0.0676586484738149,1.09861228866811,4.00987540559565,1.6094379124341,6.95478198440989,0.00995033085316809,5.79179335197891,6.05408717158709,2.94759189822606,4.59917672263449,7.65186644971495,3.73766961828337,6.70484318457217,34.9597677538837,-0.476570488890316
"27","Ateles_hybridus",0,0,0,"Primates","Atelidae","Ateles","hybridus","1","2","2","2","2",1.50046657715428,11.35,6.26,8.8,-66.36,-75.27,-70.82,0.13,114.72,1343.77,1685.22,0,4.81132421468201,4.87658613781923,5.74857675118773,4.99968023923831,11.8820295856755,-5.66321628936686,-5.03052059393421,0.693147180559945,3.98898404656427,0.693147180559945,5.37575987655892,0.438180474958882,4.8875443041306,2.5770447096866,5.02866872463512,1.93850860541897,5.6875839132756,2.29332570319314,4.84115409493082,42.6618310873742,-0.712543555373263
"28","Ateles_marginatus",0,0,0,"Primates","Atelidae","Ateles","marginatus","3","2","1","2","1",0.543414177062527,-0.54,-8.84,-4.69,-47.7,-64.33,-56.01,0.11,169.03,1421.4,1592.48,0,8.73701603527936,6.13181327381328,8.13199379403675,5.3533634036391,13.6314139066218,1.40225301250697,1.28962529888805,0,1.57484646766448,0,6.904949047926,-0.0100503358535015,6.28677980223916,6.26664178027605,3.60468790686613,4.02580317220799,8.3505976006258,3.85562257432404,5.7918620984674,40.7839899394681,-0.644280114148653
"29","Ateles_paniscus",0,1,1,"Primates","Atelidae","Ateles","paniscus","3","6","1","2","2",0.63,7.28,-3.14,2.06,-50.44,-61.85,-56.14,0.08,157.69,1456.6,1696.86,0,9.07076216272106,6.35603821384007,7.50933526601659,5.43013479116822,13.7019331537293,0.307484699747961,0.783901543828409,0,1.17865499634165,0,6.97744923798313,0,6.11721575241354,6.17094874908178,2.07944154167984,3.52104841463617,7.65186644971495,2.99573227355399,6.69135146453099,42.7955304595019,-0.460508376249694
"30","Avahi_laniger",0,0,0,"Primates","Indriidae","Avahi","laniger","1","3","2","2","1",1.16583850314897,-14.08,-25.17,-19.63,50.45,46.57,48.51,0.18,176.9,1334.06,1600.05,1,6.99602253369377,5.61677109766657,6.84768675251602,4.91375721911977,11.3512942589764,-4.60517018598809,-4.60517018598809,1.79175946922805,3.68837932907225,2.19722457733622,5.89989735358249,0.00995033085316809,5.55756957480464,3.80914355144533,4.44088499168024,1.20277250732082,6.67566846528765,0.693147180559945,5.00495251096076,15.2025531597194,0.298741567706063
"31","Avahi_occidentalis",0,0,0,"Primates","Indriidae","Avahi","occidentalis","2","1","1","2","1",1.51015822813623,-15.61,-19.15,-17.38,47.59,44.63,46.11,0.14,118.44,981.46,1557.76,1,6.72019602939192,5.87689216683127,6.1761307779442,4.42604170028169,8.93112634421523,-4.60517018598809,-3.91202300542815,1.09861228866811,2.37861977927004,1.09861228866811,4.97307187354129,0.0198026272961797,4.63472898822964,3.55536838676116,4.20454335452018,1.18133668890204,5.65679187091515,1.09861228866811,4.07041583338555,38.7447240491665,0.887142043011579
"32","Avahi_unicolor",0,0,0,"Primates","Indriidae","Avahi","unicolor","3","4","3","2","1",1.30948988390179,-13.77,-14.47,-14.12,48.58,48.01,48.3,0.18,140,1209.75,1682.36,1,5.52983891749872,5.30581962984617,6.26276924521616,4.94678877536429,7.82733659095436,-3.17516170424761,-2.862208743324,2.19722457733622,2.69124308278583,2.19722457733622,5.43881903581268,0.308551736439488,4.63472898822964,2.18324373464921,3.09091507639377,1.60438910303058,5.96455983646869,0,3.68887945411394,18.5419805677208,0.412693783137834
"33","Brachyteles_arachnoides",0,1,1,"Primates","Atelidae","Brachyteles","arachnoides","3","5","1","2","2",0.65,-22.21,-23.11,-22.66,-48.24,-49.07,-48.65,0.08,132.7,1243.51,1361.17,0,9.26267757130532,6.35990253437907,7.91480037412476,5.40155062118969,8.82410714008149,0.0392207131532813,0.751416088683921,3.2188758248682,3.91800507710569,3.2188758248682,6.93604142708264,0.0198026272961797,6.2868094982723,6.01339288923984,1.70292825552144,2.09968758420707,7.96423916459429,2.97552956623647,6.59962557126125,20.1083165404697,-0.0287596322168156
"34","Brachyteles_hypoxanthus",0,0,0,"Primates","Atelidae","Brachyteles","hypoxanthus","3","3","1","2","1",1.2427512121649,-20.13,-20.89,-20.51,-43.9,-44.7,-44.3,0.05,122.82,1097.49,1297.03,0,7.53886356974861,5.93857213651696,7.50825427311385,5.27696631752234,8.62421273013395,-3.61210497376136,-3.10556752960272,3.09104245335832,4.20275043606589,3.09104245335832,5.68385537834223,0.405795260352244,5.47895274567119,4.3825281470377,2.37221255326431,0.0439308985210595,6.92277884128191,0,4.97276245979973,14.0685523260715,0.531246909735797
"35","Bunopithecus_hoolock",0,0,0,"Primates","Hylobatidae","Bunopithecus","hoolock","3","5","1","2","2",0.46,27.8,19.08,23.44,99.51,92.54,96.03,0.08,153.6,1095.24,1318.69,1,8.80971354050827,6.30534419668367,8.10739111228146,5.44889022502741,12.4978893585629,-1.83258146374831,-1.46967597005894,0.693147180559945,4.27874728521988,1.09861228866811,7.60464544582092,0.00995033085316809,6.69503516722168,6.4066564486209,1.94591014905531,1.80815010034312,7.89695440666306,1.16315080980568,6.45382970234896,9.28706419754288,-0.955747140742698
"36","Cacajao_calvus",0,0,0,"Primates","Pitheciidae","Cacajao","calvus","3","4","1","2","2",0.75,-1.84,-9.62,-5.73,-65.4,-74.59,-69.99,0.08,211.86,1515.98,1535.61,0,8.13769987739682,6.29258713973878,7.1752601539951,5.19295685089021,11.5504046625652,-1.7506932927863,-0.984515282041342,0,0.703097511413113,0,6.65366270952391,0.00995033085316809,5.78074351579233,5.34553600679238,2.71469474382088,3.68549906501251,7.14103924209289,3.16547504814109,5.8268551989126,42.4552164707209,-0.421345608192329
"37","Cacajao_melanocephalus",0,0,0,"Primates","Pitheciidae","Cacajao","melanocephalus","3","3","1","2","2",1.07038573471331,4.03,-2.95,0.53,-61.26,-72.43,-66.84,-0.02,231.02,1580.97,1597.06,0,8.04609456287754,5.99146454710798,7.31406043570918,5.12015479482715,13.0517362355104,-0.459571922904206,-0.00194588887468972,0,-1.96611285637283,0,5.81761906378766,-0.0100503358535015,5.37527840768417,5.73276001699077,-0.187953498413591,4.71849887129509,7.71836076456203,3.40119738166216,5.54643521034772,39.394804864559,-0.306079888251384
"38","Callicebus_baptista",0,0,0,"Primates","Pitheciidae","Callicebus","baptista","1","4","1","2","2",1.5913112776606,-2.37,-3.95,-3.16,-56.41,-58.99,-57.7,0.13,141.91,1442.74,1647.66,0,5.99671036440341,5.33707721505889,6.38435381832774,4.88293799893862,9.27388777712052,-2.85395844703375,-2.57514702341718,0.693147180559945,1.48387468945875,0.693147180559945,4.97307187354129,0.538266666203221,4.8616591110499,2.60865220064514,2.77419514954139,1.80478471414187,5.84799070635105,1.30481100761313,3.74230089826945,47.5386206060014,0.952183141156105
"39","Callicebus_barbarabrownae",0,0,0,"Primates","Pitheciidae","Callicebus","barbarabrownae","1","4","1","2","2",1.74272357136156,-8.57,-13.02,-10.8,-37.52,-42.53,-40.02,0.07,73.82,977.93,1334.62,0,3.92853761943308,5.01097441802,5.55740704463572,4.41185343850879,12.0271378272575,-4.30369883770083,-4.12622778276284,1.38629436111989,4.34562195278008,1.6094379124341,4.97307187354129,0.656189516735301,4.96126298608794,1.75224607321654,4.87985679536653,0,5.64608273785683,0,3.68887945411394,33.5496374877399,-0.252650588070781
"41","Callicebus_brunneus",0,0,0,"Primates","Pitheciidae","Callicebus","brunneus","3","3","1","2","1",1.04698861907082,-7.82,-12.33,-10.07,-61.45,-65.09,-63.27,0.44,173.37,1299.02,1578.08,0,6.74622409679545,5.62591363384424,7.07559414612343,4.93955425928301,11.8320270589076,-3.2188758248682,-2.81341071676004,0,1.78339121955754,0.693147180559945,5.81493558754197,0.0198026272961797,5.37809619528486,3.94364526273616,4.65417650492682,1.59380893276876,6.44828978626136,0.916290731874155,4.03793508242824,35.7250913183728,0.0463930624474837
"42","Callicebus_caligatus",0,0,0,"Primates","Pitheciidae","Callicebus","caligatus","3","2","1","2","1",0.653545175014273,12.6538162084758,-14.2036202565339,-0.781896005150869,-29.2454707175363,-56.3818417501218,23.2133477565457,0.211721807811144,193.145485507226,1722.96180137304,1576.39004462996,0,6.90012625181765,5.49316923966181,5.73617663346301,5.36468911242393,11.9937700812821,-3.66241130214436,-2.74073496233804,0,0.458282903708911,0,6.58260031688032,0.0198026272961797,5.77793513466684,1.56444054650336,3.68661501582946,1.21390356404265,6.5657186295646,0,5.47455997005582,29.7209934512653,0.807883226671672
"43","Callicebus_cinerascens",0,0,0,"Primates","Pitheciidae","Callicebus","cinerascens","3","4","1","2","1",1.23476032132687,-4.32,-12.46,-8.39,-58.37,-60.42,-59.39,0.34,180.52,1301.24,1525.97,0,6.90012625181765,5.92983041834407,6.94622060890036,5.03014159564627,11.6392717312871,-2.6821738916444,-1.49544445942295,0,-0.653926467406664,0,5.67452909923136,0.0198026272961797,5.13603469474909,4.0999853064891,1.58499168549325,1.10450813131291,6.28094029590816,0,4.57200401467078,38.0965880950641,0.141581818100234
"44","Callicebus_coimbrai",0,0,0,"Primates","Pitheciidae","Callicebus","coimbrai","1","2","1","1","1",1.00895002729754,-10.01,-11.61,-10.81,-36.3,-38.02,-37.16,0.09,112.76,1008.18,1867.47,0,6.84455263236722,5.55735549417782,6.84594824429064,4.71469878592151,9.46090996738238,-6.01084338600758,-6.14694944994838,2.89037175789616,4.25334062704584,2.89037175789616,5.65146237517462,0.0559030437095585,5.67345550599704,3.41134526048417,6.23083571552684,1.61981572781876,6.3522306598969,1.13825735229994,4.49486852359017,37.4202935415822,0.436219619895737
"45","Callicebus_cupreus",0,0,0,"Primates","Pitheciidae","Callicebus","cupreus","3","2","1","2","1",1.05,-2.5,-10.67,-6.58,-61.59,-74.92,-68.25,0.05,196.01,1529.55,1573.18,0,7.01841970401186,5.87208962006458,7.10938085034455,4.86174851338854,13.445783866462,-4.06070616161318,-4.50626053167435,0,0.0676586484738149,0,5.97992320126142,0.00995033085316809,5.37836914190408,4.29864502573483,1.58719230348678,1.20053643831852,6.9063557878128,0.717839793150317,5.30752484729895,42.5217841604592,-0.18600822407603
"47","Callicebus_donacophilus",0,0,0,"Primates","Pitheciidae","Callicebus","donacophilus","3","3","1","2","1",1.06304707602333,-10.45,-21.29,-15.87,-57.52,-67.21,-62.37,0.17,108.93,1238.19,1469.11,0,6.79980251746745,5.8324299310282,7.41289191914678,5.21763571172547,12.5733477784255,-6.21460809842219,-6.14694944994838,0,1.28923264827676,0,6.11090109860184,0.0198026272961797,5.72175519221717,3.55756995194719,3.87237813539801,0.293694034053726,6.88155624735575,0,4.93342468931979,35.6316619043045,0.170764354791329
"48","Callicebus_dubius",0,0,0,"Primates","Pitheciidae","Callicebus","dubius","3","3","1","2","1",1.76,-25.28,-17.573480859604,-23.7416786140452,1.78867526950333,8.87013743585964,-89.58,0.0982714995421396,180.376348477678,713.672135974056,1599.02638424388,0,6.90012625181765,5.55090828280668,8.57404600300902,5.35333032543354,5.82630285594733,-5.47450129820698,-4.599423146441,2.5451033227851,1.4514570196829,2.36018388029086,4.97307187354129,0.0198026272961797,4.92916265388187,8.06556686044221,4.54122264968954,1.28329386264887,6.1758466190932,0,3.91414807309971,45.9902396921376,-1.86351794810223
"49","Callicebus_hoffmannsi",0,0,0,"Primates","Pitheciidae","Callicebus","hoffmannsi","3","4","1","2","1",1.04493069923005,-1.95,-6,-3.97,-54.87,-59.21,-57.04,0.1,158.41,1417.63,1610.4,0,6.97317778429055,5.68737064547872,7.27306148808857,5.61333204265709,11.4935026575334,-4.26024599847255,-4.58082930882533,0,0.955511445027436,0,5.93595244775797,0.0198026272961797,6.10801714507726,4.33430763071659,1.37096691475725,0.791255742839257,7.13259395568138,0,4.52432407816093,44.4314397070127,-0.324431071948357
